WARMUP_FIX_DIST_SAMPLES: false
Parameter[_distSamples]: [10]
Parameter[arraySize]: [1000]
Parameter[arraySubSize]: [1, 4, 16, 64, 256, 1024]
Parameter[dataTweaker]: [IDENT_____, REVERSE___, REVERSE_FR, REVERSE_BA, SORT______, DITHER____]
Parameter[distBuilder]: [STAGGER, SAWTOTH, _RANDOM, PLATEAU, SHUFFLE]
Parameter[tSorter]: [BASELINE, DPQ_11, DPQ_18_11_21, DPQ_19_01_05, DPQ_19_02_10]
>> Benchmarks ...
>> COLUMNS:Mode	Length	Sub-size	Builder	Tweaker	Sorter	RMS	Mean	StdDev	Count	Min	Max
>> Best		1000	1	REVERSE_FR	SAWTOTH	DPQ_11   	0.0005453	0.0005414	0.0000040	109	0.0005339	0.0005537
>> Best		1000	1	REVERSE_FR	SAWTOTH	DPQ_18_11_21	0.0006243	0.0006229	0.0000015	109	0.0006197	0.0006261
>> Best		1000	1	REVERSE_FR	SAWTOTH	DPQ_19_01_05	0.0006223	0.0006175	0.0000048	109	0.0006086	0.0006244
>> Best		1000	1	REVERSE_FR	SAWTOTH	DPQ_19_02_10	0.0004025	0.0003992	0.0000033	109	0.0003945	0.0004066
>> Best		1000	1	REVERSE_FR	_RANDOM	BASELINE 	0.0001542	0.0001531	0.0000012	109	0.0001509	0.0001579
>> Best		1000	1	REVERSE_FR	_RANDOM	DPQ_11   	0.0005432	0.0005411	0.0000022	109	0.0005350	0.0005453
>> Best		1000	1	REVERSE_FR	_RANDOM	DPQ_18_11_21	0.0006254	0.0006231	0.0000023	109	0.0006191	0.0006318
>> Best		1000	1	REVERSE_FR	_RANDOM	DPQ_19_01_05	0.0006238	0.0006199	0.0000040	109	0.0006106	0.0006244
>> Best		1000	1	REVERSE_FR	_RANDOM	DPQ_19_02_10	0.0003982	0.0003968	0.0000014	109	0.0003934	0.0003996
>> Best		1000	1	REVERSE_FR	PLATEAU	BASELINE 	0.0001554	0.0001535	0.0000019	109	0.0001508	0.0001584
>> Best		1000	1	REVERSE_FR	PLATEAU	DPQ_11   	0.0022516	0.0021837	0.0000679	109	0.0021389	0.0023362
>> Best		1000	1	REVERSE_FR	PLATEAU	DPQ_18_11_21	0.0009358	0.0009344	0.0000015	109	0.0009309	0.0009370
>> Best		1000	1	REVERSE_FR	PLATEAU	DPQ_19_01_05	0.0009216	0.0008427	0.0000789	109	0.0007581	0.0009411
>> Best		1000	1	REVERSE_FR	PLATEAU	DPQ_19_02_10	0.0004174	0.0004124	0.0000050	109	0.0004066	0.0004231
>> Best		1000	1	REVERSE_FR	SHUFFLE	BASELINE 	0.0001544	0.0001531	0.0000013	109	0.0001511	0.0001560
>> Best		1000	1	REVERSE_FR	SHUFFLE	DPQ_11   	0.0008233	0.0008201	0.0000032	109	0.0008117	0.0008258
>> Best		1000	1	REVERSE_FR	SHUFFLE	DPQ_18_11_21	0.0079165	0.0076409	0.0002756	109	0.0073166	0.0080132
>> Best		1000	1	REVERSE_FR	SHUFFLE	DPQ_19_01_05	0.0083793	0.0081482	0.0002311	109	0.0077883	0.0084448
>> Best		1000	1	REVERSE_FR	SHUFFLE	DPQ_19_02_10	0.0009604	0.0009534	0.0000071	109	0.0009462	0.0010110
>> Best		1000	1	REVERSE_BA	STAGGER	BASELINE 	0.0001552	0.0001534	0.0000018	109	0.0001511	0.0001583
>> Best		1000	1	REVERSE_BA	STAGGER	DPQ_11   	0.0034296	0.0031585	0.0002711	109	0.0028808	0.0034700
>> Best		1000	1	REVERSE_BA	STAGGER	DPQ_18_11_21	0.0188205	0.0186483	0.0001722	109	0.0184506	0.0190103
>> Best		1000	1	REVERSE_BA	STAGGER	DPQ_19_01_05	0.0214281	0.0189694	0.0024587	109	0.0165710	0.0226656
>> Best		1000	1	REVERSE_BA	STAGGER	DPQ_19_02_10	0.0029715	0.0029486	0.0000229	109	0.0029280	0.0029977
>> Best		1000	1	REVERSE_BA	SAWTOTH	BASELINE 	0.0001544	0.0001531	0.0000013	109	0.0001511	0.0001563
>> Best		1000	1	REVERSE_BA	SAWTOTH	DPQ_11   	0.0005431	0.0005409	0.0000021	109	0.0005340	0.0005460
>> Best		1000	1	REVERSE_BA	SAWTOTH	DPQ_18_11_21	0.0006400	0.0005987	0.0000413	109	0.0005243	0.0006254
>> Best		1000	1	REVERSE_BA	SAWTOTH	DPQ_19_01_05	0.0006241	0.0006226	0.0000015	109	0.0006199	0.0006261
>> Best		1000	1	REVERSE_BA	SAWTOTH	DPQ_19_02_10	0.0004071	0.0004032	0.0000038	109	0.0003943	0.0004088
