Parsing sort-50000.log ...
Timings are given in milli-seconds (min time + 1 stddev)
COLUMNS:Length	Sub-size	Builder	Tweaker	BASELINE	DPQ_11	DPQ_19_04_05	DPQ_19_05_01	
50000	1	SORT______	SAWTOTH	 0.0089214	 0.0178209	 0.0123436	 0.0122368	
50000	1	SORT______	_RANDOM	 0.0088528	 0.0179512	 0.0122797	 0.0123948	
50000	1	SORT______	PLATEAU	 0.0096238	 0.0360102	 0.0325669	 0.0325765	
50000	1	SORT______	SHUFFLE	 0.0093666	 0.0359449	 0.0328285	 0.0328736	
50000	1	DITHER____	SPIRAL	 0.0097439	 1.7054699	 1.1099798	 1.0779102	
50000	1	DITHER____	STAGGER	 0.0096205	 1.6947517	 1.9114322	 1.9141472	
50000	1	DITHER____	SAWTOTH	 0.0096923	 0.1493868	 0.1241000	 0.1412933	
50000	1	DITHER____	_RANDOM	 0.0096753	 0.1496702	 0.1172686	 0.1412242	
50000	1	DITHER____	PLATEAU	 0.0096565	 0.1623158	 0.1169619	 0.1414739	
50000	1	DITHER____	SHUFFLE	 0.0098619	 0.3445732	 0.2882309	 0.2885016	
50000	4	IDENT_____	SPIRAL	 0.0094382	 1.7188685	 1.3536918	 1.3504700	
50000	4	IDENT_____	STAGGER	 0.0095586	 0.3177478	 0.2074122	 0.2078143	
50000	4	IDENT_____	SAWTOTH	 0.0098029	 0.1300876	 0.1068292	 0.1132657	
50000	4	IDENT_____	_RANDOM	 0.0098205	 0.5005895	 0.4999659	 0.4919526	
50000	4	IDENT_____	PLATEAU	 0.0097396	 0.0357483	 0.0324382	 0.0325526	
50000	4	IDENT_____	SHUFFLE	 0.0093269	 1.9859310	 1.3485793	 1.3485308	
50000	4	REVERSE___	SPIRAL	 0.0097715	 1.4902008	 1.6884407	 1.6853264	
50000	4	REVERSE___	STAGGER	 0.0097192	 0.4276684	 0.2410612	 0.2409705	
50000	4	REVERSE___	SAWTOTH	 0.0097248	 0.1092817	 0.0974828	 0.1125092	
50000	4	REVERSE___	_RANDOM	 0.0096644	 0.4961042	 0.4802170	 0.5029913	
50000	4	REVERSE___	PLATEAU	 0.0097857	 0.0544065	 0.0153206	 0.0154229	
50000	4	REVERSE___	SHUFFLE	 0.0098459	 1.7178084	 1.3043636	 1.3046773	
50000	4	REVERSE_FR	SPIRAL	 0.0095934	 1.6860124	 1.3912652	 1.3914768	
50000	4	REVERSE_FR	STAGGER	 0.0095274	 0.4054957	 0.2472545	 0.2482386	
50000	4	REVERSE_FR	SAWTOTH	 0.0098136	 0.1098018	 0.1094526	 0.1121887	
50000	4	REVERSE_FR	_RANDOM	 0.0097735	 0.5232759	 0.4863155	 0.4781765	
50000	4	REVERSE_FR	PLATEAU	 0.0096530	 0.1336912	 0.0155056	 0.0156825	
50000	4	REVERSE_FR	SHUFFLE	 0.0095262	 1.8982777	 1.4117261	 1.4118750	
50000	4	REVERSE_BA	SPIRAL	 0.0095841	 1.6814114	 1.3331426	 1.2709390	
50000	4	REVERSE_BA	STAGGER	 0.0098488	 0.3603223	 0.2519589	 0.2518070	
50000	4	REVERSE_BA	SAWTOTH	 0.0095704	 0.1779520	 0.0955646	 0.1026046	
50000	4	REVERSE_BA	_RANDOM	 0.0095373	 0.4952016	 0.4938660	 0.5031227	
50000	4	REVERSE_BA	PLATEAU	 0.0095270	 0.0359354	 0.0326700	 0.0327335	
50000	4	REVERSE_BA	SHUFFLE	 0.0095028	 1.8718085	 1.5940026	 1.5931582	
50000	4	SORT______	SPIRAL	 0.0094871	 0.0360153	 0.0327283	 0.0326570	
50000	4	SORT______	STAGGER	 0.0097742	 0.0357022	 0.0323011	 0.0324870	
50000	4	SORT______	SAWTOTH	 0.0092364	 0.0334519	 0.0286741	 0.0285116	
50000	4	SORT______	_RANDOM	 0.0095953	 0.0331034	 0.0281042	 0.0281809	
50000	4	SORT______	PLATEAU	 0.0098039	 0.0356504	 0.0323057	 0.0324793	
50000	4	SORT______	SHUFFLE	 0.0095268	 0.0359396	 0.0323559	 0.0326808	
50000	4	DITHER____	SPIRAL	 0.0095767	 1.7150954	 1.3460887	 1.3465279	
50000	4	DITHER____	STAGGER	 0.0094960	 0.3176968	 0.2072885	 0.2068688	
50000	4	DITHER____	SAWTOTH	 0.0096368	 0.3239322	 0.1290316	 0.1410328	
50000	4	DITHER____	_RANDOM	 0.0093302	 0.6451737	 0.6165138	 0.6143178	
50000	4	DITHER____	PLATEAU	 0.0095722	 0.1707945	 0.1126419	 0.1104253	
50000	4	DITHER____	SHUFFLE	 0.0095293	 1.9929437	 1.5207850	 1.5221582	
50000	16	IDENT_____	SPIRAL	 0.0095704	 1.5509309	 1.1240844	 1.1028836	
50000	16	IDENT_____	STAGGER	 0.0098966	 0.5733210	 0.3603507	 0.3602200	
50000	16	IDENT_____	SAWTOTH	 0.0095833	 0.2902387	 0.7072001	 0.6345598	
50000	16	IDENT_____	_RANDOM	 0.0096636	 1.0061713	 0.9309800	 0.9289715	
50000	16	IDENT_____	PLATEAU	 0.0094594	 0.0359683	 0.0328154	 0.0327467	
50000	16	IDENT_____	SHUFFLE	 0.0092959	 1.3615122	 0.7204044	 0.7198980	
50000	16	REVERSE___	SPIRAL	 0.0095487	 1.4045683	 1.3669307	 1.2468808	
50000	16	REVERSE___	STAGGER	 0.0095849	 0.5967060	 0.3890472	 0.3881761	
50000	16	REVERSE___	SAWTOTH	 0.0094642	 0.3387765	 0.6415664	 0.6599992	
50000	16	REVERSE___	_RANDOM	 0.0098259	 0.9920668	 0.9348742	 0.9667661	
50000	16	REVERSE___	PLATEAU	 0.0097273	 0.0547621	 0.0154037	 0.0155732	
50000	16	REVERSE___	SHUFFLE	 0.0096084	 1.1742054	 0.8660761	 0.8657512	
50000	16	REVERSE_FR	SPIRAL	 0.0095351	 1.5692132	 1.2741996	 1.2735701	
50000	16	REVERSE_FR	STAGGER	 0.0096985	 0.5743422	 0.3424998	 0.3419405	
50000	16	REVERSE_FR	SAWTOTH	 0.0094227	 0.2966063	 0.6280736	 0.6068679	
50000	16	REVERSE_FR	_RANDOM	 0.0094299	 0.9931217	 0.9238237	 0.9687110	
50000	16	REVERSE_FR	PLATEAU	 0.0096243	 0.1337937	 0.0155383	 0.0153907	
50000	16	REVERSE_FR	SHUFFLE	 0.0092116	 1.3248263	 0.7641901	 0.7936295	
50000	16	REVERSE_BA	SPIRAL	 0.0094738	 1.5808748	 1.5118859	 1.5074163	
50000	16	REVERSE_BA	STAGGER	 0.0095450	 0.5855919	 0.3835139	 0.3843084	
50000	16	REVERSE_BA	SAWTOTH	 0.0095694	 0.2167968	 0.5754107	 0.5781523	
50000	16	REVERSE_BA	_RANDOM	 0.0093485	 0.9775383	 0.9552146	 0.9737985	
50000	16	REVERSE_BA	PLATEAU	 0.0095753	 0.0358568	 0.0326556	 0.0325553	
50000	16	REVERSE_BA	SHUFFLE	 0.0096114	 1.2678727	 0.8417243	 0.8767197	
50000	16	SORT______	SPIRAL	 0.0096052	 0.0358291	 0.0325773	 0.0325672	
50000	16	SORT______	STAGGER	 0.0092238	 0.0360325	 0.0327495	 0.0330015	
50000	16	SORT______	SAWTOTH	 0.0094113	 0.0305788	 0.0299342	 0.0299794	
50000	16	SORT______	_RANDOM	 0.0097573	 0.0300033	 0.0295390	 0.0295789	
50000	16	SORT______	PLATEAU	 0.0094596	 0.0358947	 0.0327067	 0.0327081	
50000	16	SORT______	SHUFFLE	 0.0093997	 0.0358834	 0.0326366	 0.0324558	
50000	16	DITHER____	SPIRAL	 0.0097967	 1.6919634	 1.4266882	 1.4284996	
50000	16	DITHER____	STAGGER	 0.0097274	 0.5752847	 0.3603080	 0.3601237	
50000	16	DITHER____	SAWTOTH	 0.0096370	 0.7240061	 0.7246938	 0.7727124	
50000	16	DITHER____	_RANDOM	 0.0093453	 1.0221525	 0.9646977	 1.0198023	
50000	16	DITHER____	PLATEAU	 0.0095891	 0.1870222	 0.1073217	 0.1124700	
50000	16	DITHER____	SHUFFLE	 0.0096803	 1.5000324	 1.0350813	 1.0350077	
50000	64	IDENT_____	SPIRAL	 0.0097467	 1.3317691	 1.2640763	 1.2633410	
50000	64	IDENT_____	STAGGER	 0.0093783	 0.7939561	 2.5484247	 2.5497400	
50000	64	IDENT_____	SAWTOTH	 0.0095366	 0.8535387	 0.8831260	 0.9087641	
50000	64	IDENT_____	_RANDOM	 0.0094180	 1.5958199	 1.3802083	 1.3792973	
50000	64	IDENT_____	PLATEAU	 0.0093715	 0.0360157	 0.0331123	 0.0328925	
50000	64	IDENT_____	SHUFFLE	 0.0096174	 1.1018117	 0.4904094	 0.4908469	
50000	64	REVERSE___	SPIRAL	 0.0097639	 1.1434124	 0.9866294	 0.9830992	
50000	64	REVERSE___	STAGGER	 0.0094675	 0.8377879	 2.6159168	 2.6171018	
50000	64	REVERSE___	SAWTOTH	 0.0094291	 0.8747207	 0.8661724	 0.8391718	
50000	64	REVERSE___	_RANDOM	 0.0094549	 1.5619082	 1.3826468	 1.4643782	
50000	64	REVERSE___	PLATEAU	 0.0096489	 0.0529731	 0.0147930	 0.0150139	
50000	64	REVERSE___	SHUFFLE	 0.0094680	 0.9982222	 0.6079490	 0.6085243	
50000	64	REVERSE_FR	SPIRAL	 0.0096818	 1.3138401	 1.0331424	 1.0324975	
50000	64	REVERSE_FR	STAGGER	 0.0097272	 0.8155092	 2.4295104	 2.7338691	
50000	64	REVERSE_FR	SAWTOTH	 0.0094499	 0.8933893	 0.8905298	 0.8123573	
50000	64	REVERSE_FR	_RANDOM	 0.0092246	 1.5591590	 1.4496200	 1.4926407	
50000	64	REVERSE_FR	PLATEAU	 0.0094890	 0.1335114	 0.0145296	 0.0146902	
50000	64	REVERSE_FR	SHUFFLE	 0.0092118	 1.0805796	 0.5601760	 0.5912449	
50000	64	REVERSE_BA	SPIRAL	 0.0095328	 1.3308214	 1.1900968	 1.1900362	
50000	64	REVERSE_BA	STAGGER	 0.0096593	 0.8528621	 2.4271385	 2.3875810	
50000	64	REVERSE_BA	SAWTOTH	 0.0094913	 0.8885365	 0.8860721	 0.8255060	
50000	64	REVERSE_BA	_RANDOM	 0.0093429	 1.5429629	 1.4321871	 1.4870882	
50000	64	REVERSE_BA	PLATEAU	 0.0091970	 0.0360832	 0.0330253	 0.0331043	
50000	64	REVERSE_BA	SHUFFLE	 0.0092551	 1.0613701	 0.6503277	 0.6524644	
50000	64	SORT______	SPIRAL	 0.0094876	 0.0357790	 0.0326758	 0.0326899	
50000	64	SORT______	STAGGER	 0.0095143	 0.0358205	 0.0328931	 0.0328155	
50000	64	SORT______	SAWTOTH	 0.0094502	 0.0307406	 0.0296181	 0.0295592	
50000	64	SORT______	_RANDOM	 0.0095012	 0.0305910	 0.0295299	 0.0294458	
50000	64	SORT______	PLATEAU	 0.0094099	 0.0359927	 0.0327378	 0.0326496	
50000	64	SORT______	SHUFFLE	 0.0094723	 0.0358740	 0.0327150	 0.0326492	
50000	64	DITHER____	SPIRAL	 0.0094314	 1.4627062	 1.2091702	 1.2098175	
50000	64	DITHER____	STAGGER	 0.0095554	 0.7937045	 2.5483307	 2.5497268	
50000	64	DITHER____	SAWTOTH	 0.0096717	 1.0450674	 1.1328447	 1.1263470	
50000	64	DITHER____	_RANDOM	 0.0096698	 1.6153943	 1.3847165	 1.4680312	
50000	64	DITHER____	PLATEAU	 0.0094978	 0.1776561	 0.1100954	 0.1084897	
50000	64	DITHER____	SHUFFLE	 0.0094526	 1.2896124	 0.7360047	 0.7372215	
50000	256	IDENT_____	SPIRAL	 0.0097130	 1.2653547	 0.8007559	 0.9156096	
50000	256	IDENT_____	STAGGER	 0.0095027	 2.9075852	 2.9295155	 2.9234397	
50000	256	IDENT_____	SAWTOTH	 0.0095190	 1.1620423	 1.1386298	 1.1005175	
50000	256	IDENT_____	_RANDOM	 0.0097607	 2.1535541	 1.9012174	 1.9051482	
50000	256	IDENT_____	PLATEAU	 0.0098306	 0.0357780	 0.0326344	 0.0330419	
50000	256	IDENT_____	SHUFFLE	 0.0091259	 1.0473868	 0.4181383	 0.4185131	
50000	256	REVERSE___	SPIRAL	 0.0094593	 1.0043149	 1.2576022	 1.2562155	
50000	256	REVERSE___	STAGGER	 0.0107200	 2.8821863	 2.7996460	 2.7857637	
50000	256	REVERSE___	SAWTOTH	 0.0097554	 1.1440372	 1.1278278	 1.2156988	
50000	256	REVERSE___	_RANDOM	 0.0093074	 2.1624665	 2.0334630	 2.0298232	
50000	256	REVERSE___	PLATEAU	 0.0094211	 0.0532116	 0.0153040	 0.0153378	
50000	256	REVERSE___	SHUFFLE	 0.0088817	 0.9853827	 0.5693971	 0.5701359	
50000	256	REVERSE_FR	SPIRAL	 0.0093718	 1.2124721	 1.0606626	 1.0595849	
50000	256	REVERSE_FR	STAGGER	 0.0096756	 2.9219210	 3.0257213	 3.0328379	
50000	256	REVERSE_FR	SAWTOTH	 0.0093213	 1.1967591	 1.3799360	 1.3807278	
50000	256	REVERSE_FR	_RANDOM	 0.0098447	 2.1735800	 1.8111476	 1.8243577	
50000	256	REVERSE_FR	PLATEAU	 0.0097510	 0.1331505	 0.0146672	 0.0147345	
50000	256	REVERSE_FR	SHUFFLE	 0.0096472	 1.0595065	 0.6656725	 0.6663481	
50000	256	REVERSE_BA	SPIRAL	 0.0098465	 1.1665995	 1.0746177	 1.0748214	
50000	256	REVERSE_BA	STAGGER	 0.0093406	 2.8441686	 2.5925960	 2.6657842	
50000	256	REVERSE_BA	SAWTOTH	 0.0097684	 1.1044542	 1.1471140	 1.2570896	
50000	256	REVERSE_BA	_RANDOM	 0.0097490	 2.1556272	 1.8003715	 1.8146614	
50000	256	REVERSE_BA	PLATEAU	 0.0092439	 0.0360872	 0.0331083	 0.0329908	
50000	256	REVERSE_BA	SHUFFLE	 0.0096375	 0.9732890	 0.5170627	 0.5844905	
50000	256	SORT______	SPIRAL	 0.0095666	 0.0357515	 0.0326386	 0.0326435	
50000	256	SORT______	STAGGER	 0.0095296	 0.0358525	 0.0328526	 0.0327980	
50000	256	SORT______	SAWTOTH	 0.0095343	 0.0306405	 0.0295793	 0.0297604	
50000	256	SORT______	_RANDOM	 0.0093932	 0.0308520	 0.0297280	 0.0296834	
50000	256	SORT______	PLATEAU	 0.0094816	 0.0358909	 0.0326825	 0.0326981	
50000	256	SORT______	SHUFFLE	 0.0095544	 0.0360612	 0.0326869	 0.0327938	
50000	256	DITHER____	SPIRAL	 0.0091638	 1.2880296	 1.0522200	 1.0279864	
50000	256	DITHER____	STAGGER	 0.0097333	 2.8630074	 2.7270307	 2.7294447	
50000	256	DITHER____	SAWTOTH	 0.0093295	 1.3895789	 1.4165797	 1.4145646	
50000	256	DITHER____	_RANDOM	 0.0094689	 2.1663466	 1.7742275	 1.9184437	
50000	256	DITHER____	PLATEAU	 0.0096286	 0.1687272	 0.1489016	 0.1458776	
50000	256	DITHER____	SHUFFLE	 0.0097869	 1.1849576	 0.6053490	 0.6056341	
50000	1024	IDENT_____	SPIRAL	 0.0095934	 0.6148447	 0.3563442	 0.3567344	
50000	1024	IDENT_____	STAGGER	 0.0097153	 2.5842022	 2.5947399	 2.5958304	
50000	1024	IDENT_____	SAWTOTH	 0.0093584	 0.6745956	 0.4778670	 0.4776417	
50000	1024	IDENT_____	_RANDOM	 0.0096487	 2.8569524	 2.3486187	 2.4058609	
50000	1024	IDENT_____	PLATEAU	 0.0097415	 0.0356515	 0.0325358	 0.0324363	
50000	1024	IDENT_____	SHUFFLE	 0.0097422	 0.5811403	 0.2443383	 0.2432305	
50000	1024	REVERSE___	SPIRAL	 0.0095528	 1.1421848	 1.2614427	 1.2609290	
50000	1024	REVERSE___	STAGGER	 0.0095680	 2.5660517	 2.3771735	 2.6456275	
50000	1024	REVERSE___	SAWTOTH	 0.0096487	 0.6757811	 0.5022130	 0.5027146	
50000	1024	REVERSE___	_RANDOM	 0.0097041	 2.7454305	 2.6087971	 2.6001680	
50000	1024	REVERSE___	PLATEAU	 0.0096215	 0.0534184	 0.0161208	 0.0163247	
50000	1024	REVERSE___	SHUFFLE	 0.0097137	 0.5406596	! 0.5183016	! 0.5188766	
50000	1024	REVERSE_FR	SPIRAL	 0.0094005	 1.2132885	 1.0786035	 1.0763030	
50000	1024	REVERSE_FR	STAGGER	 0.0095880	 2.6153178	 2.6709053	 2.6655122	
50000	1024	REVERSE_FR	SAWTOTH	 0.0091080	 0.6992845	 0.4802413	 0.4793066	
50000	1024	REVERSE_FR	_RANDOM	 0.0090009	 2.8007501	 2.6195054	 2.6193968	
50000	1024	REVERSE_FR	PLATEAU	 0.0096680	 0.1332474	 0.0158679	 0.0157822	
50000	1024	REVERSE_FR	SHUFFLE	 0.0096744	 0.5825509	! 0.4559159	! 0.4533892	
50000	1024	REVERSE_BA	SPIRAL	 0.0095863	 1.2192276	 1.1837044	 1.1918491	
50000	1024	REVERSE_BA	STAGGER	 0.0092737	 2.5792409	 2.4704234	 2.4666722	
50000	1024	REVERSE_BA	SAWTOTH	 0.0095295	 0.7267043	 0.4782886	 0.4781261	
50000	1024	REVERSE_BA	_RANDOM	 0.0091272	 2.7809999	 2.6076849	 2.6080627	
50000	1024	REVERSE_BA	PLATEAU	 0.0092123	 0.0361452	 0.0329401	 0.0330165	
50000	1024	REVERSE_BA	SHUFFLE	 0.0094903	 0.5880049	! 0.4608150	! 0.4615419	
50000	1024	SORT______	SPIRAL	 0.0094325	 0.0356717	 0.0326510	 0.0328790	
50000	1024	SORT______	STAGGER	 0.0094036	 0.0359212	 0.0328403	 0.0329462	
50000	1024	SORT______	SAWTOTH	 0.0092936	 0.0305161	 0.0375788	 0.0373294	
50000	1024	SORT______	_RANDOM	 0.0092784	 0.0308122	 0.0375476	 0.0375002	
50000	1024	SORT______	PLATEAU	 0.0090354	 0.0363542	 0.0330013	 0.0331363	
50000	1024	SORT______	SHUFFLE	 0.0093109	 0.0361517	 0.0327940	 0.0327529	
50000	1024	DITHER____	SPIRAL	 0.0093897	 1.2046163	 1.2138307	 1.2130618	
50000	1024	DITHER____	STAGGER	 0.0094279	 2.5929912	 2.6043753	 2.6051460	
50000	1024	DITHER____	SAWTOTH	 0.0098223	 1.3928603	 1.7309093	 1.7292373	
50000	1024	DITHER____	_RANDOM	 0.0093918	 2.8199896	 2.6568423	 2.6580474	
50000	1024	DITHER____	PLATEAU	 0.0097885	 0.1770638	 0.1077226	 0.1111755	
50000	1024	DITHER____	SHUFFLE	 0.0092330	 1.0505041	 0.5167067	 0.5181848	
50000	4096	IDENT_____	SPIRAL	 0.0089279	 0.4518041	 0.2684314	 0.2681617	
50000	4096	IDENT_____	STAGGER	 0.0091858	 3.3860907	 3.2211673	 3.2159558	
50000	4096	IDENT_____	SAWTOTH	 0.0094392	 0.4560561	 0.3309390	 0.3314556	
50000	4096	IDENT_____	_RANDOM	 0.0096466	 3.6265955	 3.3213245	 3.3153805	
50000	4096	IDENT_____	PLATEAU	 0.0093094	 0.0358905	 0.0330044	 0.0328818	
50000	4096	IDENT_____	SHUFFLE	 0.0096439	 0.3114991	 0.1482167	 0.1471741	
50000	4096	REVERSE___	SPIRAL	 0.0093095	 0.5441324	 0.3344332	 0.3350618	
50000	4096	REVERSE___	STAGGER	 0.0092367	 3.3911523	 3.2535512	 3.2537922	
50000	4096	REVERSE___	SAWTOTH	 0.0090921	 0.4609439	 0.3622429	 0.3621609	
50000	4096	REVERSE___	_RANDOM	 0.0091963	 3.6563775	 3.3743643	 3.3734181	
50000	4096	REVERSE___	PLATEAU	 0.0093817	 0.0555975	 0.0224831	 0.0223793	
50000	4096	REVERSE___	SHUFFLE	 0.0095597	 0.3370003	 0.2124375	 0.2118185	
50000	4096	REVERSE_FR	SPIRAL	 0.0092169	 0.5329687	 0.3069753	 0.3083029	
50000	4096	REVERSE_FR	STAGGER	 0.0095820	 3.3668401	 3.4464076	 3.4132164	
50000	4096	REVERSE_FR	SAWTOTH	 0.0094881	 0.4748132	 0.3445351	 0.3462506	
50000	4096	REVERSE_FR	_RANDOM	 0.0094955	 3.6591244	 3.3913686	 3.3919793	
50000	4096	REVERSE_FR	PLATEAU	 0.0096365	 0.1338999	 0.0209824	 0.0208241	
50000	4096	REVERSE_FR	SHUFFLE	 0.0095124	 0.3701122	 0.1890639	 0.1884674	
50000	4096	REVERSE_BA	SPIRAL	 0.0089036	 0.5544454	 0.3084701	 0.3095401	
50000	4096	REVERSE_BA	STAGGER	 0.0093614	 3.4706286	 3.2127437	 3.2049678	
50000	4096	REVERSE_BA	SAWTOTH	 0.0092020	 0.4681226	 0.3520826	 0.3520883	
50000	4096	REVERSE_BA	_RANDOM	 0.0091960	 3.6576213	 3.0245760	 3.0314135	
50000	4096	REVERSE_BA	PLATEAU	 0.0086555	 0.0367026	 0.0335061	 0.0336164	
50000	4096	REVERSE_BA	SHUFFLE	 0.0095135	 0.3812031	 0.2040724	 0.2030713	
50000	4096	SORT______	SPIRAL	 0.0096218	 0.0358466	 0.0325838	 0.0325239	
50000	4096	SORT______	STAGGER	 0.0094124	 0.0359402	 0.0325762	 0.0328648	
50000	4096	SORT______	SAWTOTH	 0.0095463	 0.0358584	 0.0328071	 0.0326702	
50000	4096	SORT______	_RANDOM	 0.0094387	 0.0359253	 0.0329061	 0.0327521	
50000	4096	SORT______	PLATEAU	 0.0095446	 0.0357994	 0.0327623	 0.0325842	
50000	4096	SORT______	SHUFFLE	 0.0094293	 0.0358456	 0.0325857	 0.0327103	
50000	4096	DITHER____	SPIRAL	 0.0092676	 1.1624612	 0.8854074	 0.8116642	
50000	4096	DITHER____	STAGGER	 0.0095659	 3.3921247	 3.2663913	 3.2662751	
50000	4096	DITHER____	SAWTOTH	 0.0096889	 2.0872866	 2.5032489	 2.5017730	
50000	4096	DITHER____	_RANDOM	 0.0095425	 3.6913573	 3.4018600	 3.4037642	
50000	4096	DITHER____	PLATEAU	 0.0094773	 0.1802714	 0.1560168	 0.1341963	
50000	4096	DITHER____	SHUFFLE	 0.0096127	 0.6768358	 0.4411379	 0.4411238	
50000	16384	IDENT_____	SPIRAL	 0.0094637	 0.2457379	 0.1487725	 0.1495072	
50000	16384	IDENT_____	STAGGER	 0.0094483	 3.6889579	 3.1956158	 3.1993459	
50000	16384	IDENT_____	SAWTOTH	 0.0095847	 0.2405204	 0.1790814	 0.1790072	
50000	16384	IDENT_____	_RANDOM	 0.0094029	 3.6854326	 3.4934542	 3.4968051	
50000	16384	IDENT_____	PLATEAU	 0.0098628	 0.0356317	 0.0323675	 0.0321923	
50000	16384	IDENT_____	SHUFFLE	 0.0108472	! 0.2180747	! 0.0686634	! 0.0691405	
50000	16384	REVERSE___	SPIRAL	 0.0107118	 0.3373471	 0.2282947	 0.2247862	
50000	16384	REVERSE___	STAGGER	 0.0107101	 3.2873804	 3.2723126	 3.2756116	
50000	16384	REVERSE___	SAWTOTH	 0.0107118	 0.3197163	 0.2125673	 0.2124104	
50000	16384	REVERSE___	_RANDOM	 0.0106149	 4.1088497	 3.3968998	 3.4025824	
50000	16384	REVERSE___	PLATEAU	 0.0094672	 0.0570349	 0.0397463	 0.0400745	
50000	16384	REVERSE___	SHUFFLE	 0.0096456	! 0.2033750	 0.1510445	 0.1499862	
50000	16384	REVERSE_FR	SPIRAL	 0.0095726	 0.3290387	 0.2012269	 0.2020650	
50000	16384	REVERSE_FR	STAGGER	 0.0096301	 3.6271720	 2.9820133	 3.1045216	
50000	16384	REVERSE_FR	SAWTOTH	 0.0094465	 0.3407756	 0.2047324	 0.2053195	
50000	16384	REVERSE_FR	_RANDOM	 0.0095462	 3.6375308	 3.1963331	 3.2410504	
50000	16384	REVERSE_FR	PLATEAU	 0.0097082	 0.1361353	 0.0399901	 0.0398605	
50000	16384	REVERSE_FR	SHUFFLE	 0.0094799	! 0.2275712	 0.1116670	 0.1110926	
50000	16384	REVERSE_BA	SPIRAL	 0.0096677	 0.3538428	 0.2085260	 0.2082797	
50000	16384	REVERSE_BA	STAGGER	 0.0096367	 3.5958315	 3.2185419	 3.2193060	
50000	16384	REVERSE_BA	SAWTOTH	 0.0095318	 0.3512955	 0.2274392	 0.2271035	
50000	16384	REVERSE_BA	_RANDOM	 0.0096609	 4.0708202	 3.1363873	 3.1677206	
50000	16384	REVERSE_BA	PLATEAU	 0.0097821	 0.0355664	 0.0324443	 0.0324802	
50000	16384	REVERSE_BA	SHUFFLE	 0.0095489	 0.2669418	 0.1637998	 0.1634087	
50000	16384	SORT______	SPIRAL	 0.0096265	 0.0358630	 0.0325943	 0.0325076	
50000	16384	SORT______	STAGGER	 0.0095063	 0.0357949	 0.0327991	 0.0325939	
50000	16384	SORT______	SAWTOTH	 0.0096668	 0.0357736	 0.0324869	 0.0325989	
50000	16384	SORT______	_RANDOM	 0.0094734	 0.0359644	 0.0326655	 0.0328220	
50000	16384	SORT______	PLATEAU	 0.0094110	 0.0358781	 0.0329685	 0.0326704	
50000	16384	SORT______	SHUFFLE	 0.0096130	 0.0357798	 0.0323309	 0.0324582	
50000	16384	DITHER____	SPIRAL	 0.0096562	 1.0502267	 0.7453776	 0.7429365	
