Parsing sort-5000.log ...
Timings are given in milli-seconds (min time + 1 stddev)
COLUMNS:Length	Sub-size	Builder	Tweaker	BASELINE	DPQ_11	DPQ_19_04_05	DPQ_19_05_01	
5000	1	DITHER____	PLATEAU	 0.0006125	 0.0158587	 0.0145809	 0.0145639	
5000	1	DITHER____	SHUFFLE	 0.0005994	 0.0276777	 0.0210596	 0.0210356	
5000	4	IDENT_____	SPIRAL	 0.0005995	 0.1448243	 0.1137931	 0.1141485	
5000	4	IDENT_____	STAGGER	 0.0005919	 0.0343171	 0.1811496	 0.1809380	
5000	4	IDENT_____	SAWTOTH	 0.0006077	 0.0148151	 0.0118546	 0.0124932	
5000	4	IDENT_____	_RANDOM	 0.0005867	 0.0331233	 0.0284296	 0.0335005	
5000	4	IDENT_____	PLATEAU	 0.0006044	 0.0037108	 0.0034910	 0.0034888	
5000	4	IDENT_____	SHUFFLE	 0.0006101	 0.1645498	 0.1042323	 0.1053890	
5000	4	REVERSE___	SPIRAL	 0.0006151	 0.1085462	 0.1272007	 0.1271050	
5000	4	REVERSE___	STAGGER	 0.0006007	 0.0345424	 0.1847504	 0.1860013	
5000	4	REVERSE___	SAWTOTH	 0.0006066	 0.0120771	 0.0104229	 0.0111364	
5000	4	REVERSE___	_RANDOM	 0.0005866	 0.0298835	 0.0333024	 0.0269726	
5000	4	REVERSE___	PLATEAU	 0.0006011	 0.0056346	 0.0018917	 0.0016278	
5000	4	REVERSE___	SHUFFLE	 0.0006106	 0.1487337	 0.1246190	 0.1242753	
5000	4	REVERSE_FR	SPIRAL	 0.0005912	 0.1434707	 0.1023115	 0.1018410	
5000	4	REVERSE_FR	STAGGER	 0.0006003	 0.0334964	 0.1739889	 0.1742862	
5000	4	REVERSE_FR	SAWTOTH	 0.0006002	 0.0118700	 0.0108098	 0.0124079	
5000	4	REVERSE_FR	_RANDOM	 0.0005950	 0.0309864	 0.0252305	 0.0353219	
5000	4	REVERSE_FR	PLATEAU	 0.0006008	 0.0143338	 0.0016479	 0.0017852	
5000	4	REVERSE_FR	SHUFFLE	 0.0005928	 0.1629035	 0.1108747	 0.1106410	
5000	4	REVERSE_BA	SPIRAL	 0.0005873	 0.1410591	 0.1429657	 0.1428580	
5000	4	REVERSE_BA	STAGGER	 0.0006001	 0.0362409	 0.1752342	 0.1752299	
5000	4	REVERSE_BA	SAWTOTH	 0.0005970	 0.0179627	 0.0114797	 0.0128572	
5000	4	REVERSE_BA	_RANDOM	 0.0005895	 0.0336599	 0.0296267	 0.0300706	
5000	4	REVERSE_BA	PLATEAU	 0.0006014	 0.0037136	 0.0034916	 0.0034875	
5000	4	REVERSE_BA	SHUFFLE	 0.0005940	 0.1545742	 0.1294782	 0.1297339	
5000	4	SORT______	SPIRAL	 0.0006002	 0.0037073	 0.0034996	 0.0035000	
5000	4	SORT______	STAGGER	 0.0006021	 0.0037171	 0.0035857	 0.0035761	
5000	4	SORT______	SAWTOTH	 0.0005891	 0.0035174	 0.0028657	 0.0028662	
5000	4	SORT______	_RANDOM	 0.0006100	 0.0034849	 0.0028538	 0.0028474	
5000	4	SORT______	PLATEAU	 0.0006137	 0.0036983	 0.0034851	 0.0034834	
5000	4	SORT______	SHUFFLE	 0.0006041	 0.0037056	 0.0035014	 0.0034929	
5000	4	DITHER____	SPIRAL	 0.0006131	 0.1460908	 0.0850995	 0.0848956	
5000	4	DITHER____	STAGGER	 0.0006015	 0.0343346	 0.1804241	 0.1808583	
5000	4	DITHER____	SAWTOTH	 0.0005955	 0.0266183	 0.0142796	 0.0150010	
5000	4	DITHER____	_RANDOM	 0.0006079	 0.0496244	 0.0457903	 0.0467572	
5000	4	DITHER____	PLATEAU	 0.0006087	 0.0167660	 0.0140953	 0.0138006	
5000	4	DITHER____	SHUFFLE	 0.0005945	 0.1803821	 0.1347769	 0.1353849	
5000	16	IDENT_____	SPIRAL	 0.0005904	 0.1269575	 0.1015692	 0.1012686	
5000	16	IDENT_____	STAGGER	 0.0005951	 0.0578738	 0.2035154	 0.2032968	
5000	16	IDENT_____	SAWTOTH	 0.0006030	 0.0329961	 0.0480652	 0.0477614	
5000	16	IDENT_____	_RANDOM	 0.0006006	 0.0898896	 0.0817266	 0.0818491	
5000	16	IDENT_____	PLATEAU	 0.0005966	 0.0037146	 0.0034985	 0.0035002	
5000	16	IDENT_____	SHUFFLE	 0.0005959	 0.1073605	 0.0649600	 0.0650286	
5000	16	REVERSE___	SPIRAL	 0.0006108	 0.1011101	 0.1284178	 0.1280631	
5000	16	REVERSE___	STAGGER	 0.0006012	 0.0606596	 0.1907963	 0.1899796	
5000	16	REVERSE___	SAWTOTH	 0.0006203	 0.0342924	 0.0455423	 0.0523260	
5000	16	REVERSE___	_RANDOM	 0.0005983	 0.0833499	 0.0790998	 0.0792618	
5000	16	REVERSE___	PLATEAU	 0.0006141	 0.0053522	 0.0014841	 0.0014829	
5000	16	REVERSE___	SHUFFLE	 0.0005930	 0.1035720	 0.0727216	 0.0728373	
5000	16	REVERSE_FR	SPIRAL	 0.0006112	 0.1237873	 0.1142598	 0.1156178	
5000	16	REVERSE_FR	STAGGER	 0.0006100	 0.0580643	 0.2078878	 0.2084106	
5000	16	REVERSE_FR	SAWTOTH	 0.0006030	 0.0458376	 0.0437174	 0.0432629	
5000	16	REVERSE_FR	_RANDOM	 0.0006038	 0.0851989	 0.0882740	 0.0886158	
5000	16	REVERSE_FR	PLATEAU	 0.0006040	 0.0143905	 0.0014720	 0.0014743	
5000	16	REVERSE_FR	SHUFFLE	 0.0006112	 0.1146944	 0.0708009	 0.0710965	
5000	16	REVERSE_BA	SPIRAL	 0.0006106	 0.1292981	 0.1181012	 0.1180767	
5000	16	REVERSE_BA	STAGGER	 0.0006097	 0.0592027	 0.1867908	 0.1875215	
5000	16	REVERSE_BA	SAWTOTH	 0.0005965	 0.0255316	 0.0458877	 0.0470872	
5000	16	REVERSE_BA	_RANDOM	 0.0006119	 0.0828680	 0.0819886	 0.0826896	
5000	16	REVERSE_BA	PLATEAU	 0.0006460	 0.0036930	 0.0034826	 0.0034716	
5000	16	REVERSE_BA	SHUFFLE	 0.0006071	 0.1045546	 0.0798837	 0.0794099	
5000	16	SORT______	SPIRAL	 0.0006156	 0.0037226	 0.0035039	 0.0034925	
5000	16	SORT______	STAGGER	 0.0006015	 0.0037446	 0.0035943	 0.0034978	
5000	16	SORT______	SAWTOTH	 0.0006063	 0.0036782	 0.0032203	 0.0032140	
5000	16	SORT______	_RANDOM	 0.0005990	 0.0036980	 0.0032067	 0.0032221	
5000	16	SORT______	PLATEAU	 0.0006015	 0.0037421	 0.0035194	 0.0034991	
5000	16	SORT______	SHUFFLE	 0.0006142	 0.0037214	 0.0034929	 0.0034912	
5000	16	DITHER____	SPIRAL	 0.0006123	 0.1423123	 0.1106933	 0.1107921	
5000	16	DITHER____	STAGGER	 0.0005975	 0.0578533	 0.1867510	 0.1861295	
5000	16	DITHER____	SAWTOTH	 0.0006160	 0.0709229	 0.0691545	 0.0717202	
5000	16	DITHER____	_RANDOM	 0.0005958	! 0.2098195	 0.0909357	 0.0903212	
5000	16	DITHER____	PLATEAU	 0.0006196	 0.0165215	 0.0115056	 0.0120117	
5000	16	DITHER____	SHUFFLE	 0.0006027	 0.1250733	 0.0771616	 0.0771338	
5000	64	IDENT_____	SPIRAL	 0.0006312	 0.1178259	 0.0798445	 0.0796927	
5000	64	IDENT_____	STAGGER	 0.0005869	 0.0810174	 0.2305419	 0.2311962	
5000	64	IDENT_____	SAWTOTH	 0.0006062	 0.0983089	 0.1038087	 0.1037361	
5000	64	IDENT_____	_RANDOM	 0.0006055	 0.1502766	 0.1471215	 0.1478429	
5000	64	IDENT_____	PLATEAU	 0.0006063	 0.0037162	 0.0035000	 0.0034750	
5000	64	IDENT_____	SHUFFLE	 0.0005987	 0.0729621	 0.0414987	 0.0413161	
5000	64	REVERSE___	SPIRAL	 0.0006106	 0.0992429	 0.1096870	 0.1096177	
5000	64	REVERSE___	STAGGER	 0.0005978	 0.0846672	 0.2180915	 0.2185878	
5000	64	REVERSE___	SAWTOTH	 0.0005932	 0.1092258	 0.0932351	 0.0933117	
5000	64	REVERSE___	_RANDOM	 0.0005947	 0.1537871	 0.1394416	 0.1394096	
5000	64	REVERSE___	PLATEAU	 0.0005951	 0.0052561	 0.0015776	 0.0015817	
5000	64	REVERSE___	SHUFFLE	 0.0006107	 0.0778689	 0.0493287	 0.0488846	
5000	64	REVERSE_FR	SPIRAL	 0.0006030	 0.1037977	 0.0886680	 0.0887501	
5000	64	REVERSE_FR	STAGGER	 0.0006082	 0.0830680	 0.2253434	 0.2252797	
5000	64	REVERSE_FR	SAWTOTH	 0.0006168	 0.0991537	 0.1046088	 0.1043941	
5000	64	REVERSE_FR	_RANDOM	 0.0005910	 0.1519154	 0.1456299	 0.1455404	
5000	64	REVERSE_FR	PLATEAU	 0.0005926	 0.0144230	 0.0015619	 0.0015696	
5000	64	REVERSE_FR	SHUFFLE	 0.0005908	 0.0822670	 0.0546734	 0.0548295	
5000	64	REVERSE_BA	SPIRAL	 0.0005944	 0.1157964	 0.1020455	 0.1015873	
5000	64	REVERSE_BA	STAGGER	 0.0006046	 0.0836683	 0.2250536	 0.2248216	
5000	64	REVERSE_BA	SAWTOTH	 0.0006076	 0.0968939	 0.1045098	 0.1044558	
5000	64	REVERSE_BA	_RANDOM	 0.0005955	 0.1541314	 0.1388964	 0.1390978	
5000	64	REVERSE_BA	PLATEAU	 0.0005913	 0.0037274	 0.0034944	 0.0034973	
5000	64	REVERSE_BA	SHUFFLE	 0.0006044	 0.0790815	 0.0501380	 0.0500581	
5000	64	SORT______	SPIRAL	 0.0006087	 0.0037004	 0.0034864	 0.0034854	
5000	64	SORT______	STAGGER	 0.0005997	 0.0037190	 0.0035766	 0.0035069	
5000	64	SORT______	SAWTOTH	 0.0006060	 0.0037517	 0.0032117	 0.0032183	
5000	64	SORT______	_RANDOM	 0.0005972	 0.0037632	 0.0039367	 0.0039387	
5000	64	SORT______	PLATEAU	 0.0006022	 0.0037222	 0.0035087	 0.0034868	
5000	64	SORT______	SHUFFLE	 0.0006042	 0.0037128	 0.0034998	 0.0034919	
5000	64	DITHER____	SPIRAL	 0.0005952	 0.1214335	 0.0915616	 0.0912959	
5000	64	DITHER____	STAGGER	 0.0006005	 0.0808784	 0.2300079	 0.2298328	
5000	64	DITHER____	SAWTOTH	 0.0006016	 0.1177134	 0.1275873	 0.1275226	
5000	64	DITHER____	_RANDOM	 0.0006062	 0.1490543	 0.1560109	 0.1557109	
5000	64	DITHER____	PLATEAU	 0.0006079	 0.0164946	 0.0121934	 0.0122551	
5000	64	DITHER____	SHUFFLE	 0.0005985	 0.0990156	 0.0460176	 0.0450991	
5000	256	IDENT_____	SPIRAL	 0.0006027	 0.0579471	 0.0888866	 0.0892270	
5000	256	IDENT_____	STAGGER	 0.0006020	 0.2549552	 0.2475522	 0.2475800	
5000	256	IDENT_____	SAWTOTH	 0.0006075	 0.0563529	 0.1805682	 0.1803156	
5000	256	IDENT_____	_RANDOM	 0.0006056	 0.2359873	 0.2335542	 0.2341957	
5000	256	IDENT_____	PLATEAU	 0.0006028	 0.0037145	 0.0034875	 0.0034993	
5000	256	IDENT_____	SHUFFLE	 0.0006125	 0.0444518	 0.0340934	 0.0340347	
5000	256	REVERSE___	SPIRAL	 0.0006101	 0.0611879	 0.1232127	 0.1230579	
5000	256	REVERSE___	STAGGER	 0.0006003	 0.2499743	 0.2461686	 0.2459896	
5000	256	REVERSE___	SAWTOTH	 0.0006085	 0.0596837	 0.1893440	 0.1892653	
5000	256	REVERSE___	_RANDOM	 0.0006193	 0.2374064	 0.2302048	 0.2305146	
5000	256	REVERSE___	PLATEAU	 0.0006157	 0.0052595	 0.0021528	 0.0021557	
5000	256	REVERSE___	SHUFFLE	 0.0006003	 0.0415833	 0.0488238	 0.0488758	
5000	256	REVERSE_FR	SPIRAL	 0.0006108	 0.0569699	 0.0860411	 0.0864964	
5000	256	REVERSE_FR	STAGGER	 0.0006110	 0.2523464	 0.2556101	 0.2554938	
5000	256	REVERSE_FR	SAWTOTH	 0.0005870	 0.0584339	 0.1837082	 0.1837319	
5000	256	REVERSE_FR	_RANDOM	 0.0006054	 0.2408507	 0.2348458	 0.2349240	
5000	256	REVERSE_FR	PLATEAU	 0.0006017	 0.0144422	 0.0021985	 0.0022019	
5000	256	REVERSE_FR	SHUFFLE	 0.0005920	 0.0465512	 0.0434621	 0.0434401	
5000	256	REVERSE_BA	SPIRAL	 0.0006150	 0.0582853	 0.1007641	 0.1008365	
5000	256	REVERSE_BA	STAGGER	 0.0006046	 0.2554995	 0.2395109	 0.2390757	
5000	256	REVERSE_BA	SAWTOTH	 0.0006026	 0.0596449	 0.1805546	 0.1807345	
5000	256	REVERSE_BA	_RANDOM	 0.0005956	 0.2312849	 0.2396573	 0.2401384	
5000	256	REVERSE_BA	PLATEAU	 0.0006059	 0.0037233	 0.0034970	 0.0034879	
5000	256	REVERSE_BA	SHUFFLE	 0.0005959	 0.0503604	 0.0430331	 0.0429867	
5000	256	SORT______	SPIRAL	 0.0005940	 0.0037231	 0.0035027	 0.0035799	
5000	256	SORT______	STAGGER	 0.0006051	 0.0037116	 0.0035018	 0.0034914	
5000	256	SORT______	SAWTOTH	 0.0005945	 0.0037881	 0.0040390	 0.0039695	
5000	256	SORT______	_RANDOM	 0.0006036	 0.0037732	 0.0039555	 0.0039503	
5000	256	SORT______	PLATEAU	 0.0005920	 0.0037244	 0.0035043	 0.0035032	
5000	256	SORT______	SHUFFLE	 0.0005956	 0.0037260	 0.0034994	 0.0035922	
5000	256	DITHER____	SPIRAL	 0.0006190	 0.0991453	 0.0923919	 0.0922332	
5000	256	DITHER____	STAGGER	 0.0006101	 0.2585736	 0.2386118	 0.2388471	
5000	256	DITHER____	SAWTOTH	 0.0006072	 0.1591530	 0.2020171	 0.2015238	
5000	256	DITHER____	_RANDOM	 0.0006101	 0.2369078	 0.2499381	 0.2496677	
5000	256	DITHER____	PLATEAU	 0.0006058	 0.0229340	 0.0134747	 0.0127433	
5000	256	DITHER____	SHUFFLE	 0.0005884	 0.0613788	 0.0298302	 0.0297137	
5000	1024	IDENT_____	SPIRAL	 0.0006033	 0.0326072	 0.0815302	 0.0816528	
5000	1024	IDENT_____	STAGGER	 0.0005940	 0.1784271	 0.2150378	 0.2150226	
5000	1024	IDENT_____	SAWTOTH	 0.0006009	 0.0335006	 0.1851804	 0.1853655	
5000	1024	IDENT_____	_RANDOM	 0.0006058	 0.3061408	 0.2630547	 0.2636586	
5000	1024	IDENT_____	PLATEAU	 0.0006063	 0.0037041	 0.0034853	 0.0034824	
5000	1024	IDENT_____	SHUFFLE	 0.0006070	! 0.0128728	! 0.0109557	! 0.0110097	
5000	1024	REVERSE___	SPIRAL	 0.0006061	 0.0400296	 0.1056336	 0.1058388	
5000	1024	REVERSE___	STAGGER	 0.0006051	 0.2015059	 0.2239352	 0.2234526	
5000	1024	REVERSE___	SAWTOTH	 0.0006016	 0.0344541	 0.1853923	 0.1854365	
5000	1024	REVERSE___	_RANDOM	 0.0006151	 0.2994729	 0.2703309	 0.2704083	
5000	1024	REVERSE___	PLATEAU	 0.0006028	 0.0054297	 0.0032509	 0.0032403	
5000	1024	REVERSE___	SHUFFLE	 0.0006042	! 0.0142743	! 0.0320336	! 0.0320910	
5000	1024	REVERSE_FR	SPIRAL	 0.0005909	 0.0381026	 0.0659821	 0.0660164	
5000	1024	REVERSE_FR	STAGGER	 0.0006115	 0.1864267	 0.2247927	 0.2248977	
5000	1024	REVERSE_FR	SAWTOTH	 0.0006025	 0.0351000	 0.1700701	 0.1702042	
5000	1024	REVERSE_FR	_RANDOM	 0.0005949	 0.3096237	 0.2717296	 0.2716681	
5000	1024	REVERSE_FR	PLATEAU	 0.0005998	 0.0147039	 0.0033296	 0.0033455	
5000	1024	REVERSE_FR	SHUFFLE	 0.0005910	! 0.0161957	! 0.0270676	! 0.0273878	
5000	1024	REVERSE_BA	SPIRAL	 0.0006170	 0.0440624	 0.1055466	 0.1055528	
5000	1024	REVERSE_BA	STAGGER	 0.0006067	 0.1874517	 0.2248069	 0.2247682	
5000	1024	REVERSE_BA	SAWTOTH	 0.0006098	 0.0360639	 0.1550894	 0.1552477	
5000	1024	REVERSE_BA	_RANDOM	 0.0006013	 0.3024612	 0.2679950	 0.2678771	
5000	1024	REVERSE_BA	PLATEAU	 0.0006103	 0.0037065	 0.0034783	 0.0034881	
5000	1024	REVERSE_BA	SHUFFLE	 0.0005979	 0.0242030	! 0.0266167	! 0.0268167	
5000	1024	SORT______	SPIRAL	 0.0005932	 0.0037217	 0.0035777	 0.0035788	
5000	1024	SORT______	STAGGER	 0.0005958	 0.0037744	 0.0039596	 0.0039518	
5000	1024	SORT______	SAWTOTH	 0.0006064	 0.0037256	 0.0035915	 0.0035641	
5000	1024	SORT______	_RANDOM	 0.0006027	 0.0037178	 0.0034982	 0.0035003	
5000	1024	SORT______	PLATEAU	 0.0006097	 0.0037056	 0.0034839	 0.0034823	
5000	1024	SORT______	SHUFFLE	 0.0005924	 0.0037115	 0.0036025	 0.0036017	
5000	1024	DITHER____	SPIRAL	 0.0006125	 0.0926553	 0.0726140	 0.0718303	
5000	1024	DITHER____	STAGGER	 0.0006116	 0.1784674	 0.2149947	 0.2153137	
5000	1024	DITHER____	SAWTOTH	 0.0006053	 0.1910045	 0.1901708	 0.1895904	
5000	1024	DITHER____	_RANDOM	 0.0006021	 0.3102397	 0.2645491	 0.2639797	
5000	1024	DITHER____	PLATEAU	 0.0006004	 0.0237926	 0.0158267	 0.0157480	
5000	1024	DITHER____	SHUFFLE	 0.0005963	 0.0348313	 0.0249187	 0.0249260	
5000	4096	IDENT_____	SPIRAL	 0.0005974	 0.0125683	 0.0102242	 0.0102370	
5000	4096	IDENT_____	STAGGER	 0.0006041	 0.2631311	 0.2461401	 0.2463441	
5000	4096	IDENT_____	SAWTOTH	 0.0006051	 0.0117225	 0.0099610	 0.0099728	
5000	4096	IDENT_____	_RANDOM	 0.0006029	 0.2943483	 0.2655714	 0.2628725	
5000	4096	IDENT_____	PLATEAU	 0.0006111	 0.0037098	 0.0034881	 0.0034777	
5000	4096	IDENT_____	SHUFFLE	 0.0006066	! 0.0096837	! 0.0077719	! 0.0092027	
5000	4096	REVERSE___	SPIRAL	 0.0006002	 0.0210639	 0.0151044	 0.0150955	
5000	4096	REVERSE___	STAGGER	 0.0006080	 0.2592234	 0.2384634	 0.2385543	
5000	4096	REVERSE___	SAWTOTH	 0.0005966	 0.0149633	 0.0144932	 0.0144858	
5000	4096	REVERSE___	_RANDOM	 0.0005949	 0.2944255	 0.2682469	 0.2676456	
5000	4096	REVERSE___	PLATEAU	 0.0006191	 0.0064730	 0.0062325	 0.0062262	
5000	4096	REVERSE___	SHUFFLE	 0.0006033	! 0.0130475	! 0.0154300	! 0.0135573	
5000	4096	REVERSE_FR	SPIRAL	 0.0005956	 0.0204839	 0.0131166	 0.0130743	
5000	4096	REVERSE_FR	STAGGER	 0.0006110	 0.2692333	 0.2661989	 0.2665521	
5000	4096	REVERSE_FR	SAWTOTH	 0.0005973	 0.0131166	 0.0108884	 0.0109055	
5000	4096	REVERSE_FR	_RANDOM	 0.0005971	 0.2759081	 0.2783700	 0.2782443	
5000	4096	REVERSE_FR	PLATEAU	 0.0005926	 0.0050002	 0.0052882	 0.0052846	
5000	4096	REVERSE_FR	SHUFFLE	 0.0006054	! 0.0120353	! 0.0118672	! 0.0118332	
5000	4096	REVERSE_BA	SPIRAL	 0.0006023	 0.0247958	 0.0169898	 0.0169872	
5000	4096	REVERSE_BA	STAGGER	 0.0006069	 0.2718002	 0.2390118	 0.2391489	
5000	4096	REVERSE_BA	SAWTOTH	 0.0006044	 0.0147205	 0.0160141	 0.0160045	
5000	4096	REVERSE_BA	_RANDOM	 0.0005859	 0.2768371	 0.2550103	 0.2562844	
5000	4096	REVERSE_BA	PLATEAU	 0.0005939	 0.0144423	 0.0125234	 0.0125015	
5000	4096	REVERSE_BA	SHUFFLE	 0.0005970	 0.0212188	! 0.0354836	! 0.0356884	
5000	4096	SORT______	SPIRAL	 0.0005975	 0.0037215	 0.0035890	 0.0035724	
5000	4096	SORT______	STAGGER	 0.0006090	 0.0037104	 0.0035027	 0.0034863	
5000	4096	SORT______	SAWTOTH	 0.0005904	 0.0037200	 0.0035233	 0.0035189	
5000	4096	SORT______	_RANDOM	 0.0006083	 0.0036983	 0.0034891	 0.0034816	
5000	4096	SORT______	PLATEAU	 0.0006096	 0.0037010	 0.0034864	 0.0034846	
5000	4096	SORT______	SHUFFLE	 0.0006001	 0.0037219	 0.0034987	 0.0034877	
5000	4096	DITHER____	SPIRAL	 0.0006021	 0.0970230	 0.0655426	 0.0655439	
5000	4096	DITHER____	STAGGER	 0.0006002	 0.2617153	 0.2431842	 0.2426214	
5000	4096	DITHER____	SAWTOTH	 0.0006009	 0.1094884	 0.0960708	 0.0959679	
5000	4096	DITHER____	_RANDOM	 0.0006009	 0.2931863	 0.2679307	 0.2675942	
5000	4096	DITHER____	PLATEAU	 0.0005881	 0.0338508	 0.0293978	 0.0295025	
5000	4096	DITHER____	SHUFFLE	 0.0005933	 0.0307900	 0.0254801	 0.0252847	
