Parsing sort-500.log ...
Timings are given in milli-seconds (min time + 1 stddev)
COLUMNS:Length	Sub-size	Builder	Tweaker	BASELINE	DPQ_11	DPQ_19_04_05	DPQ_19_05_01	
500	256	IDENT_____	SAWTOTH	 0.0000366	 0.0013178	 0.0010747	 0.0010763	
500	256	IDENT_____	_RANDOM	 0.0000366	 0.0056912	 0.0059409	 0.0060154	
500	256	IDENT_____	PLATEAU	 0.0000416	 0.0001961	 0.0002047	 0.0002031	
500	256	IDENT_____	SHUFFLE	 0.0000366	! 0.0017540	! 0.0011556	! 0.0011129	
500	256	REVERSE___	SPIRAL	 0.0000416	 0.0027969	 0.0054749	 0.0054103	
500	256	REVERSE___	STAGGER	 0.0000361	 0.0055793	 0.0076283	 0.0076311	
500	256	REVERSE___	SAWTOTH	 0.0000365	 0.0019106	 0.0015271	 0.0015372	
500	256	REVERSE___	_RANDOM	 0.0000365	 0.0057892	 0.0064972	 0.0064518	
500	256	REVERSE___	PLATEAU	 0.0000365	 0.0004466	 0.0004497	 0.0004497	
500	256	REVERSE___	SHUFFLE	 0.0000366	 0.0021622	! 0.0017138	! 0.0016934	
500	256	REVERSE_FR	SPIRAL	 0.0000475	 0.0025672	 0.0038749	 0.0038911	
500	256	REVERSE_FR	STAGGER	 0.0000366	 0.0065540	 0.0073762	 0.0073641	
500	256	REVERSE_FR	SAWTOTH	 0.0000365	 0.0017857	 0.0012314	 0.0012354	
500	256	REVERSE_FR	_RANDOM	 0.0000367	 0.0057070	 0.0064151	 0.0064070	
500	256	REVERSE_FR	PLATEAU	 0.0000415	 0.0003316	 0.0004032	 0.0004034	
500	256	REVERSE_FR	SHUFFLE	 0.0000414	! 0.0023093	! 0.0017948	! 0.0017669	
500	256	REVERSE_BA	SPIRAL	 0.0000417	 0.0031010	 0.0020025	 0.0019993	
500	256	REVERSE_BA	STAGGER	 0.0000365	 0.0067368	 0.0066262	 0.0065785	
500	256	REVERSE_BA	SAWTOTH	 0.0000364	 0.0017696	 0.0017193	 0.0016942	
500	256	REVERSE_BA	_RANDOM	 0.0000366	 0.0055941	 0.0073019	 0.0075139	
500	256	REVERSE_BA	PLATEAU	 0.0000366	 0.0011942	 0.0010780	 0.0010834	
500	256	REVERSE_BA	SHUFFLE	 0.0000414	 0.0032852	! 0.0023533	! 0.0023042	
500	256	SORT______	SPIRAL	 0.0000409	 0.0002015	 0.0002034	 0.0002033	
500	256	SORT______	STAGGER	 0.0000359	 0.0002065	 0.0002082	 0.0002077	
500	256	SORT______	SAWTOTH	 0.0000357	 0.0002022	 0.0001614	 0.0001613	
500	256	SORT______	_RANDOM	 0.0000359	 0.0002033	 0.0001810	 0.0001841	
500	256	SORT______	PLATEAU	 0.0000359	 0.0002050	 0.0002145	 0.0002145	
500	256	SORT______	SHUFFLE	 0.0000360	 0.0002011	 0.0002138	 0.0002139	
500	256	DITHER____	SPIRAL	 0.0000475	 0.0080774	 0.0057300	 0.0057386	
500	256	DITHER____	STAGGER	 0.0000366	 0.0064093	 0.0072838	 0.0073089	
500	256	DITHER____	SAWTOTH	 0.0000366	 0.0061312	 0.0077887	 0.0077658	
500	256	DITHER____	_RANDOM	 0.0000366	 0.0057439	 0.0069139	 0.0069416	
500	256	DITHER____	PLATEAU	 0.0000366	 0.0032399	 0.0027325	 0.0027374	
500	256	DITHER____	SHUFFLE	 0.0000365	! 0.0132071	 0.0018228	 0.0018657	
