Parsing sort-0.log ...
Timings are given in milli-seconds (min time + 1 stddev)
COLUMNS:Length	Sub-size	Builder	Tweaker	BASELINE	DPQ_11	DPQ_19_05_01	DPQ_19_08_09	
100	7	REVERSE___	_RANDOM	 0.0000166	 0.0005457	 0.0005502	 0.0005434	
100	7	REVERSE___	PLATEAU	 0.0000166	 0.0000925	 0.0000490	 0.0000508	
100	7	REVERSE___	SHUFFLE	 0.0000166	 0.0006507	 0.0007446	 0.0007413	
100	7	REVERSE_FR	SPIRAL	 0.0000166	 0.0007363	 0.0006210	 0.0006215	
100	7	REVERSE_FR	STAGGER	 0.0000166	 0.0007219	 0.0008550	 0.0009231	
100	7	REVERSE_FR	SAWTOTH	 0.0000166	 0.0005290	 0.0005126	 0.0005121	
100	7	REVERSE_FR	_RANDOM	 0.0000166	 0.0005019	 0.0005920	 0.0005414	
100	7	REVERSE_FR	PLATEAU	 0.0000166	 0.0000925	 0.0000589	 0.0000600	
100	7	REVERSE_FR	SHUFFLE	 0.0000166	 0.0006142	 0.0007044	 0.0007593	
100	7	REVERSE_BA	SPIRAL	 0.0000166	 0.0008830	 0.0010572	 0.0009636	
100	7	REVERSE_BA	STAGGER	 0.0000166	 0.0009085	 0.0008793	 0.0008673	
100	7	REVERSE_BA	SAWTOTH	 0.0000166	 0.0006074	 0.0005257	 0.0005198	
100	7	REVERSE_BA	_RANDOM	 0.0000166	 0.0004844	 0.0005939	 0.0005837	
100	7	REVERSE_BA	PLATEAU	 0.0000166	 0.0000663	 0.0000484	 0.0000508	
100	7	REVERSE_BA	SHUFFLE	 0.0000166	 0.0006517	 0.0006530	 0.0006585	
100	15	IDENT_____	SPIRAL	 0.0000166	 0.0010171	 0.0006448	 0.0006357	
100	15	IDENT_____	STAGGER	 0.0000166	 0.0008828	 0.0010099	 0.0007365	
100	15	IDENT_____	SAWTOTH	 0.0000165	 0.0007181	 0.0007341	 0.0006956	
100	15	IDENT_____	_RANDOM	 0.0000166	 0.0007080	 0.0007983	 0.0007674	
100	15	IDENT_____	PLATEAU	 0.0000166	 0.0000764	 0.0000483	 0.0000509	
100	15	IDENT_____	SHUFFLE	 0.0000166	 0.0002980	 0.0003267	 0.0003180	
100	15	REVERSE___	SPIRAL	 0.0000166	 0.0006726	 0.0007416	 0.0007321	
100	15	REVERSE___	STAGGER	 0.0000165	 0.0008377	 0.0008621	 0.0008879	
100	15	REVERSE___	SAWTOTH	 0.0000166	 0.0007380	 0.0007205	 0.0008343	
100	15	REVERSE___	_RANDOM	 0.0000166	 0.0006679	 0.0008877	 0.0007835	
100	15	REVERSE___	PLATEAU	 0.0000166	 0.0001949	 0.0000605	 0.0000590	
100	15	REVERSE___	SHUFFLE	 0.0000166	 0.0005021	 0.0006866	! 0.0006252	
100	15	SORT______	SPIRAL	 0.0000166	 0.0001209	 0.0000477	 0.0000509	
100	15	SORT______	STAGGER	 0.0000166	 0.0001238	 0.0000509	 0.0000529	
100	15	SORT______	SAWTOTH	 0.0000166	 0.0001251	 0.0000509	 0.0000522	
100	15	SORT______	_RANDOM	 0.0000166	 0.0001229	 0.0000491	 0.0000516	
100	15	SORT______	PLATEAU	 0.0000166	 0.0000762	 0.0000485	 0.0000509	
100	15	SORT______	SHUFFLE	 0.0000166	 0.0001181	 0.0000483	 0.0000509	
100	15	DITHER____	SPIRAL	 0.0000166	 0.0008507	 0.0006552	 0.0006762	
100	15	DITHER____	STAGGER	 0.0000166	 0.0008821	 0.0010170	 0.0007376	
100	15	DITHER____	SAWTOTH	 0.0000165	 0.0006702	 0.0007994	 0.0008096	
100	15	DITHER____	_RANDOM	 0.0000166	 0.0007158	 0.0007827	 0.0007789	
100	15	DITHER____	PLATEAU	 0.0000166	 0.0003230	 0.0005786	 0.0004257	
100	15	DITHER____	SHUFFLE	 0.0000166	 0.0003856	 0.0004265	 0.0004583	
100	15	REVERSE___	SPIRAL	 0.0000166	 0.0006704	 0.0007443	 0.0007327	
100	15	REVERSE___	STAGGER	 0.0000166	 0.0008385	 0.0008733	 0.0008870	
100	15	REVERSE___	SAWTOTH	 0.0000166	 0.0007363	 0.0007184	 0.0008327	
100	15	REVERSE___	_RANDOM	 0.0000166	 0.0006666	 0.0008851	 0.0007804	
100	15	REVERSE___	PLATEAU	 0.0000166	 0.0001954	 0.0000605	 0.0000590	
100	15	REVERSE___	SHUFFLE	 0.0000166	 0.0005031	 0.0006865	! 0.0006251	
100	15	REVERSE_FR	SPIRAL	 0.0000166	 0.0006910	 0.0006995	 0.0006860	
100	15	REVERSE_FR	STAGGER	 0.0000166	 0.0007216	 0.0008217	 0.0008405	
100	15	REVERSE_FR	SAWTOTH	 0.0000166	 0.0006465	 0.0007904	 0.0008338	
100	15	REVERSE_FR	_RANDOM	 0.0000165	 0.0007009	 0.0007223	 0.0007814	
100	15	REVERSE_FR	PLATEAU	 0.0000166	 0.0001991	 0.0000688	 0.0000688	
100	15	REVERSE_FR	SHUFFLE	 0.0000166	 0.0004972	 0.0005828	 0.0005824	
100	15	REVERSE_BA	SPIRAL	 0.0000166	 0.0008488	 0.0008674	 0.0008488	
100	15	REVERSE_BA	STAGGER	 0.0000166	 0.0008059	 0.0009834	 0.0009951	
100	15	REVERSE_BA	SAWTOTH	 0.0000166	 0.0007486	 0.0009019	 0.0009063	
100	15	REVERSE_BA	_RANDOM	 0.0000166	 0.0006416	 0.0007870	 0.0007661	
100	15	REVERSE_BA	PLATEAU	 0.0000166	 0.0000763	 0.0000485	 0.0000508	
100	15	REVERSE_BA	SHUFFLE	 0.0000166	 0.0004455	 0.0004658	 0.0004473	
