Parsing sort-0.log ...
Timings are given in milli-seconds (min time + 1 stddev)
COLUMNS:Length	Sub-size	Builder	Tweaker	BASELINE	DPQ_11	DPQ_19_05_01	DPQ_19_08_09	
150	4	DITHER____	SAWTOTH	 0.0000213	 0.0006750	 0.0010155	 0.0007320	
150	4	DITHER____	_RANDOM	 0.0000213	 0.0006047	 0.0008454	 0.0008059	
150	4	DITHER____	PLATEAU	 0.0000213	 0.0004725	 0.0007174	 0.0006527	
150	4	DITHER____	SHUFFLE	 0.0000213	 0.0009825	 0.0010933	 0.0010731	
150	4	REVERSE___	SPIRAL	 0.0000213	 0.0008678	 0.0015372	 0.0014305	
150	4	REVERSE___	STAGGER	 0.0000213	 0.0012770	 0.0016419	 0.0012096	
150	4	REVERSE___	SAWTOTH	 0.0000213	 0.0003545	 0.0004974	 0.0004559	
150	4	REVERSE___	_RANDOM	 0.0000213	 0.0004026	 0.0005492	 0.0005101	
150	4	REVERSE___	PLATEAU	 0.0000213	 0.0000904	 0.0000532	 0.0000555	
150	4	REVERSE___	SHUFFLE	 0.0000213	 0.0009907	 0.0011386	 0.0012485	
150	4	REVERSE_FR	SPIRAL	 0.0000213	 0.0010181	 0.0012455	 0.0011009	
150	4	REVERSE_FR	STAGGER	 0.0000213	 0.0013771	 0.0015863	 0.0014525	
150	4	REVERSE_FR	SAWTOTH	 0.0000213	 0.0003543	 0.0008872	 0.0005222	
150	4	REVERSE_FR	_RANDOM	 0.0000213	 0.0003435	 0.0005559	 0.0004557	
150	4	REVERSE_FR	PLATEAU	 0.0000213	 0.0000917	 0.0000614	 0.0000605	
150	4	REVERSE_FR	SHUFFLE	 0.0000213	 0.0012159	 0.0012630	 0.0011823	
150	4	REVERSE_BA	SPIRAL	 0.0000213	 0.0011619	 0.0013847	 0.0013996	
150	4	REVERSE_BA	STAGGER	 0.0000213	 0.0012891	 0.0016726	 0.0012720	
150	4	REVERSE_BA	SAWTOTH	 0.0000213	 0.0003844	 0.0005850	 0.0004004	
150	4	REVERSE_BA	_RANDOM	 0.0000213	 0.0004003	 0.0005872	 0.0004979	
150	4	REVERSE_BA	PLATEAU	 0.0000213	 0.0000799	 0.0000637	 0.0000667	
150	4	REVERSE_BA	SHUFFLE	 0.0000213	 0.0009760	 0.0014020	 0.0015414	
150	7	IDENT_____	SPIRAL	 0.0000213	 0.0010087	 0.0010229	 0.0011866	
150	7	IDENT_____	STAGGER	 0.0000213	 0.0015282	 0.0012438	 0.0012849	
150	7	IDENT_____	SAWTOTH	 0.0000213	 0.0007274	 0.0010117	 0.0005421	
150	7	IDENT_____	_RANDOM	 0.0000213	 0.0005880	! 0.0008034	 0.0007976	
150	7	IDENT_____	PLATEAU	 0.0000213	 0.0000807	 0.0000638	 0.0000666	
150	7	IDENT_____	SHUFFLE	 0.0000213	 0.0009694	 0.0008981	 0.0009312	
150	7	REVERSE___	SPIRAL	 0.0000213	 0.0008569	 0.0013895	 0.0012862	
150	7	REVERSE___	STAGGER	 0.0000213	 0.0014102	 0.0015213	 0.0018226	
150	7	REVERSE___	SAWTOTH	 0.0000213	 0.0005831	 0.0012701	 0.0008675	
150	7	REVERSE___	_RANDOM	 0.0000213	 0.0006910	 0.0010184	 0.0009012	
150	7	REVERSE___	PLATEAU	 0.0000213	 0.0001107	 0.0000571	 0.0000618	
150	7	REVERSE___	SHUFFLE	 0.0000213	 0.0009662	 0.0012010	 0.0012747	
150	7	SORT______	SPIRAL	 0.0000213	 0.0002687	 0.0000639	 0.0000686	
150	7	SORT______	STAGGER	 0.0000213	 0.0002831	 0.0000521	 0.0000530	
150	7	SORT______	SAWTOTH	 0.0000213	 0.0003002	 0.0000628	 0.0000655	
150	7	SORT______	_RANDOM	 0.0000213	 0.0003172	 0.0000622	 0.0000662	
150	7	SORT______	PLATEAU	 0.0000212	 0.0000816	 0.0000642	 0.0000667	
150	7	SORT______	SHUFFLE	 0.0000213	 0.0002687	 0.0000652	 0.0000669	
150	7	DITHER____	SPIRAL	 0.0000213	 0.0010811	 0.0010453	 0.0011559	
150	7	DITHER____	STAGGER	 0.0000213	 0.0015257	 0.0012431	 0.0012840	
150	7	DITHER____	SAWTOTH	 0.0000213	 0.0008142	 0.0015971	 0.0009973	
150	7	DITHER____	_RANDOM	 0.0000213	 0.0008261	 0.0009511	 0.0009477	
150	7	DITHER____	PLATEAU	 0.0000213	 0.0004762	 0.0007898	 0.0007776	
150	7	DITHER____	SHUFFLE	 0.0000213	 0.0010024	 0.0008551	 0.0009552	
150	7	REVERSE___	SPIRAL	 0.0000213	 0.0008549	 0.0013914	 0.0012857	
150	7	REVERSE___	STAGGER	 0.0000213	 0.0014112	 0.0015210	 0.0018200	
150	7	REVERSE___	SAWTOTH	 0.0000213	 0.0005840	 0.0012672	 0.0008654	
150	7	REVERSE___	_RANDOM	 0.0000213	 0.0006904	 0.0010192	 0.0008922	
150	7	REVERSE___	PLATEAU	 0.0000213	 0.0001105	 0.0000570	 0.0000618	
150	7	REVERSE___	SHUFFLE	 0.0000213	 0.0009643	 0.0012024	 0.0012751	
150	7	REVERSE_FR	SPIRAL	 0.0000213	 0.0011611	 0.0008212	 0.0011937	
150	7	REVERSE_FR	STAGGER	 0.0000213	 0.0011892	 0.0014467	 0.0015463	
150	7	REVERSE_FR	SAWTOTH	 0.0000213	 0.0007858	 0.0011806	 0.0008874	
150	7	REVERSE_FR	_RANDOM	 0.0000213	 0.0006550	 0.0008749	 0.0007251	
150	7	REVERSE_FR	PLATEAU	 0.0000213	 0.0001135	 0.0000649	 0.0000642	
150	7	REVERSE_FR	SHUFFLE	 0.0000213	 0.0010922	 0.0012837	 0.0010102	
150	7	REVERSE_BA	SPIRAL	 0.0000213	 0.0014234	 0.0014346	 0.0017420	
150	7	REVERSE_BA	STAGGER	 0.0000213	 0.0012460	 0.0015402	 0.0014330	
150	7	REVERSE_BA	SAWTOTH	 0.0000213	 0.0008871	 0.0008639	 0.0007241	
150	7	REVERSE_BA	_RANDOM	 0.0000213	 0.0006441	! 0.0008375	! 0.0010602	
150	7	REVERSE_BA	PLATEAU	 0.0000212	 0.0000807	 0.0000641	 0.0000667	
150	7	REVERSE_BA	SHUFFLE	 0.0000213	 0.0010012	 0.0012667	 0.0011935	
150	15	IDENT_____	SPIRAL	 0.0000213	 0.0009871	 0.0011006	 0.0010643	
150	15	IDENT_____	STAGGER	 0.0000213	 0.0011345	 0.0020276	 0.0015286	
150	15	IDENT_____	SAWTOTH	 0.0000212	 0.0010790	 0.0013512	 0.0013456	
150	15	IDENT_____	_RANDOM	 0.0000213	 0.0010590	 0.0012224	 0.0011779	
150	15	IDENT_____	PLATEAU	 0.0000213	 0.0000910	 0.0000638	 0.0000665	
150	15	IDENT_____	SHUFFLE	 0.0000213	 0.0005845	 0.0005952	 0.0006010	
150	15	REVERSE___	SPIRAL	 0.0000213	 0.0009945	 0.0013610	 0.0013707	
150	15	REVERSE___	STAGGER	 0.0000213	 0.0014025	 0.0016316	 0.0018200	
150	15	REVERSE___	SAWTOTH	 0.0000213	 0.0010375	 0.0015493	 0.0012806	
150	15	REVERSE___	_RANDOM	 0.0000213	 0.0009783	 0.0011436	 0.0012496	
150	15	REVERSE___	PLATEAU	 0.0000213	 0.0002121	 0.0000688	 0.0000674	
150	15	REVERSE___	SHUFFLE	 0.0000213	 0.0008571	 0.0013802	 0.0011424	
150	15	SORT______	SPIRAL	 0.0000213	 0.0002686	 0.0000638	 0.0000677	
150	15	SORT______	STAGGER	 0.0000213	 0.0002834	 0.0000521	 0.0000531	
150	15	SORT______	SAWTOTH	 0.0000213	 0.0004841	 0.0000646	 0.0000683	
150	15	SORT______	_RANDOM	 0.0000213	 0.0003792	 0.0000637	 0.0000673	
150	15	SORT______	PLATEAU	 0.0000213	 0.0000907	 0.0000641	 0.0000666	
150	15	SORT______	SHUFFLE	 0.0000213	 0.0002686	 0.0000659	 0.0000667	
150	15	DITHER____	SPIRAL	 0.0000213	 0.0012641	 0.0012405	 0.0012981	
150	15	DITHER____	STAGGER	 0.0000213	 0.0015250	 0.0015789	 0.0013951	
150	15	DITHER____	SAWTOTH	 0.0000213	 0.0011316	 0.0013777	 0.0014321	
150	15	DITHER____	_RANDOM	 0.0000213	 0.0010281	 0.0012617	 0.0011894	
150	15	DITHER____	PLATEAU	 0.0000213	 0.0005108	 0.0007117	 0.0007243	
150	15	DITHER____	SHUFFLE	 0.0000213	 0.0007394	 0.0006674	 0.0006769	
150	15	REVERSE___	SPIRAL	 0.0000213	 0.0009947	 0.0013556	 0.0013729	
150	15	REVERSE___	STAGGER	 0.0000213	 0.0014030	 0.0016319	 0.0018202	
150	15	REVERSE___	SAWTOTH	 0.0000213	 0.0010342	 0.0015484	 0.0012805	
150	15	REVERSE___	_RANDOM	 0.0000213	 0.0009742	 0.0011615	 0.0012536	
150	15	REVERSE___	PLATEAU	 0.0000213	 0.0002121	 0.0000688	 0.0000674	
150	15	REVERSE___	SHUFFLE	 0.0000213	 0.0008608	 0.0013780	 0.0011415	
150	15	REVERSE_FR	SPIRAL	 0.0000213	 0.0010488	 0.0010156	 0.0009842	
150	15	REVERSE_FR	STAGGER	 0.0000213	 0.0012203	 0.0016936	 0.0014293	
150	15	REVERSE_FR	SAWTOTH	 0.0000213	 0.0009579	 0.0014722	 0.0013376	
150	15	REVERSE_FR	_RANDOM	 0.0000213	 0.0010057	 0.0012564	 0.0010907	
150	15	REVERSE_FR	PLATEAU	 0.0000213	 0.0002167	 0.0000776	 0.0000784	
150	15	REVERSE_FR	SHUFFLE	 0.0000213	 0.0008267	 0.0008968	 0.0009674	
150	15	REVERSE_BA	SPIRAL	 0.0000213	 0.0009831	 0.0016390	 0.0016813	
150	15	REVERSE_BA	STAGGER	 0.0000213	 0.0014389	 0.0019275	 0.0016892	
150	15	REVERSE_BA	SAWTOTH	 0.0000213	 0.0010090	 0.0012863	 0.0011539	
150	15	REVERSE_BA	_RANDOM	 0.0000213	 0.0010864	 0.0012456	 0.0011691	
150	15	REVERSE_BA	PLATEAU	 0.0000213	 0.0000907	 0.0000643	 0.0000667	
150	15	REVERSE_BA	SHUFFLE	 0.0000213	 0.0007818	 0.0008800	 0.0009923	
250	1	IDENT_____	SPIRAL	 0.0000264	 0.0019262	 0.0021875	 0.0022032	
250	1	IDENT_____	STAGGER	 0.0000263	 0.0019310	 0.0030070	 0.0029330	
250	1	IDENT_____	SAWTOTH	 0.0000264	 0.0001091	 0.0000643	 0.0000670	
250	1	IDENT_____	_RANDOM	 0.0000275	 0.0001099	 0.0000630	 0.0000651	
250	1	IDENT_____	PLATEAU	 0.0000275	 0.0001304	 0.0000984	 0.0001018	
250	1	IDENT_____	SHUFFLE	 0.0000280	 0.0004678	 0.0000981	 0.0001012	
250	1	REVERSE___	SPIRAL	 0.0000260	 0.0019917	 0.0027045	 0.0025300	
250	1	REVERSE___	STAGGER	 0.0000262	 0.0024970	 0.0007636	 0.0007514	
250	1	REVERSE___	SAWTOTH	 0.0000275	 0.0001081	 0.0000630	 0.0000651	
250	1	REVERSE___	_RANDOM	 0.0000267	 0.0001119	 0.0000637	 0.0000658	
250	1	REVERSE___	PLATEAU	 0.0000282	 0.0001304	 0.0000691	 0.0000690	
250	1	REVERSE___	SHUFFLE	 0.0000264	 0.0009510	 0.0002373	 0.0002333	
250	1	SORT______	SPIRAL	 0.0000266	 0.0004680	 0.0000993	 0.0001027	
250	1	SORT______	STAGGER	 0.0000261	 0.0005251	 0.0000790	 0.0000807	
250	1	SORT______	SAWTOTH	 0.0000279	 0.0001076	 0.0000623	 0.0000654	
250	1	SORT______	_RANDOM	 0.0000270	 0.0001108	 0.0000632	 0.0000656	
250	1	SORT______	PLATEAU	 0.0000278	 0.0001300	 0.0000984	 0.0001015	
250	1	SORT______	SHUFFLE	 0.0000271	 0.0004778	 0.0000990	 0.0001022	
250	1	DITHER____	SPIRAL	 0.0000272	 0.0020979	 0.0024479	 0.0023082	
250	1	DITHER____	STAGGER	 0.0000262	 0.0017675	 0.0031072	 0.0026585	
250	1	DITHER____	SAWTOTH	 0.0000265	 0.0010404	 0.0015768	 0.0008760	
250	1	DITHER____	_RANDOM	 0.0000272	 0.0010515	 0.0015914	 0.0008725	
250	1	DITHER____	PLATEAU	 0.0000277	 0.0010543	 0.0011793	 0.0008827	
250	1	DITHER____	SHUFFLE	 0.0000259	 0.0008261	 0.0005703	 0.0008561	
250	1	REVERSE___	SPIRAL	 0.0000261	 0.0019902	 0.0027050	 0.0025280	
250	1	REVERSE___	STAGGER	 0.0000268	 0.0024977	 0.0007642	 0.0007540	
250	1	REVERSE___	SAWTOTH	 0.0000249	 0.0001106	 0.0000655	 0.0000681	
250	1	REVERSE___	_RANDOM	 0.0000284	 0.0001100	 0.0000618	 0.0000645	
250	1	REVERSE___	PLATEAU	 0.0000277	 0.0001309	 0.0000696	 0.0000697	
250	1	REVERSE___	SHUFFLE	 0.0000256	 0.0009574	 0.0002382	 0.0002341	
250	1	REVERSE_FR	SPIRAL	 0.0000258	 0.0022185	 0.0018677	 0.0019463	
250	1	REVERSE_FR	STAGGER	 0.0000252	 0.0020207	 0.0031056	 0.0034134	
250	1	REVERSE_FR	SAWTOTH	 0.0000269	 0.0001088	 0.0000636	 0.0000657	
250	1	REVERSE_FR	_RANDOM	 0.0000258	 0.0001112	 0.0000645	 0.0000666	
250	1	REVERSE_FR	PLATEAU	 0.0000273	 0.0001311	 0.0000776	 0.0000769	
250	1	REVERSE_FR	SHUFFLE	 0.0000269	 0.0016597	 0.0002147	 0.0001783	
250	1	REVERSE_BA	SPIRAL	 0.0000263	 0.0020066	 0.0024849	 0.0025510	
250	1	REVERSE_BA	STAGGER	 0.0000259	 0.0017861	 0.0006689	 0.0006632	
250	1	REVERSE_BA	SAWTOTH	 0.0000282	 0.0001073	 0.0000626	 0.0000643	
250	1	REVERSE_BA	_RANDOM	 0.0000277	 0.0001102	 0.0000627	 0.0000648	
250	1	REVERSE_BA	PLATEAU	 0.0000261	 0.0001317	 0.0000999	 0.0001032	
250	1	REVERSE_BA	SHUFFLE	 0.0000268	 0.0007505	 0.0006971	 0.0006873	
250	4	IDENT_____	SPIRAL	 0.0000266	 0.0026557	 0.0023814	 0.0021488	
250	4	IDENT_____	STAGGER	 0.0000274	 0.0026732	 0.0031502	 0.0029303	
250	4	IDENT_____	SAWTOTH	 0.0000271	 0.0008352	 0.0010114	 0.0005828	
250	4	IDENT_____	_RANDOM	 0.0000259	 0.0008191	 0.0008322	 0.0007908	
250	4	IDENT_____	PLATEAU	 0.0000268	 0.0001241	 0.0000993	 0.0001025	
250	4	IDENT_____	SHUFFLE	 0.0000255	 0.0017371	 0.0019666	 0.0020502	
250	4	REVERSE___	SPIRAL	 0.0000249	 0.0024006	 0.0029083	 0.0026066	
250	4	REVERSE___	STAGGER	 0.0000252	 0.0022257	 0.0024515	 0.0024328	
250	4	REVERSE___	SAWTOTH	 0.0000261	 0.0008136	 0.0010285	 0.0006664	
250	4	REVERSE___	_RANDOM	 0.0000279	 0.0005741	 0.0007968	 0.0007907	
250	4	REVERSE___	PLATEAU	 0.0000279	 0.0001421	 0.0000731	 0.0000785	
250	4	REVERSE___	SHUFFLE	 0.0000279	 0.0022403	 0.0020085	 0.0019709	
250	4	SORT______	SPIRAL	 0.0000278	 0.0004681	 0.0000982	 0.0001014	
250	4	SORT______	STAGGER	 0.0000261	 0.0005054	 0.0001017	 0.0001066	
250	4	SORT______	SAWTOTH	 0.0000257	 0.0005136	 0.0000964	 0.0001012	
250	4	SORT______	_RANDOM	 0.0000274	 0.0005374	 0.0000929	 0.0000992	
250	4	SORT______	PLATEAU	 0.0000281	 0.0001230	 0.0000977	 0.0001012	
250	4	SORT______	SHUFFLE	 0.0000278	 0.0004754	 0.0000981	 0.0001015	
250	4	DITHER____	SPIRAL	 0.0000271	 0.0020615	 0.0019347	 0.0018806	
250	4	DITHER____	STAGGER	 0.0000262	 0.0026739	 0.0031515	 0.0029272	
250	4	DITHER____	SAWTOTH	 0.0000262	 0.0012843	 0.0012006	 0.0010361	
250	4	DITHER____	_RANDOM	 0.0000268	 0.0012301	 0.0012485	 0.0009781	
250	4	DITHER____	PLATEAU	 0.0000250	 0.0011417	 0.0014259	 0.0009220	
250	4	DITHER____	SHUFFLE	 0.0000265	 0.0022326	 0.0019456	 0.0023510	
250	4	REVERSE___	SPIRAL	 0.0000271	 0.0023938	 0.0028994	 0.0026047	
250	4	REVERSE___	STAGGER	 0.0000266	 0.0022215	 0.0024601	 0.0024323	
250	4	REVERSE___	SAWTOTH	 0.0000251	 0.0008162	 0.0010290	 0.0006693	
250	4	REVERSE___	_RANDOM	 0.0000277	 0.0005754	 0.0007967	 0.0007932	
250	4	REVERSE___	PLATEAU	 0.0000267	 0.0001436	 0.0000741	 0.0000798	
250	4	REVERSE___	SHUFFLE	 0.0000253	 0.0022433	 0.0020117	 0.0019956	
250	4	REVERSE_FR	SPIRAL	 0.0000263	 0.0019892	 0.0025702	 0.0026723	
250	4	REVERSE_FR	STAGGER	 0.0000259	 0.0028688	 0.0028638	 0.0031573	
250	4	REVERSE_FR	SAWTOTH	 0.0000262	 0.0007804	 0.0007932	 0.0005987	
250	4	REVERSE_FR	_RANDOM	 0.0000287	 0.0006981	 0.0008376	 0.0007675	
250	4	REVERSE_FR	PLATEAU	 0.0000258	 0.0001361	 0.0000838	 0.0000835	
250	4	REVERSE_FR	SHUFFLE	 0.0000266	 0.0023474	 0.0018647	 0.0019205	
250	4	REVERSE_BA	SPIRAL	 0.0000279	 0.0024088	 0.0026211	 0.0025654	
250	4	REVERSE_BA	STAGGER	 0.0000250	 0.0023330	 0.0029887	 0.0028656	
250	4	REVERSE_BA	SAWTOTH	 0.0000274	 0.0007215	 0.0013343	 0.0008630	
250	4	REVERSE_BA	_RANDOM	 0.0000259	 0.0007866	 0.0007502	 0.0008893	
250	4	REVERSE_BA	PLATEAU	 0.0000257	 0.0001252	 0.0001003	 0.0001034	
250	4	REVERSE_BA	SHUFFLE	 0.0000254	 0.0016738	 0.0027527	 0.0026648	
250	7	IDENT_____	SPIRAL	 0.0000269	 0.0019787	 0.0022251	 0.0020292	
250	7	IDENT_____	STAGGER	 0.0000278	 0.0028453	 0.0036389	 0.0036629	
250	7	IDENT_____	SAWTOTH	 0.0000283	 0.0011565	 0.0014404	 0.0012053	
250	7	IDENT_____	_RANDOM	 0.0000272	 0.0008636	 0.0014338	 0.0009771	
250	7	IDENT_____	PLATEAU	 0.0000269	 0.0001258	 0.0000993	 0.0001023	
250	7	IDENT_____	SHUFFLE	 0.0000260	 0.0020271	 0.0015324	 0.0017250	
250	7	REVERSE___	SPIRAL	 0.0000263	 0.0015561	 0.0031364	 0.0031821	
250	7	REVERSE___	STAGGER	 0.0000260	 0.0030225	 0.0028856	 0.0029308	
250	7	REVERSE___	SAWTOTH	 0.0000264	 0.0014212	 0.0012966	 0.0012888	
250	7	REVERSE___	_RANDOM	 0.0000258	 0.0008902	 0.0011783	 0.0009391	
250	7	REVERSE___	PLATEAU	 0.0000289	 0.0001590	 0.0000758	 0.0000800	
250	7	REVERSE___	SHUFFLE	 0.0000257	 0.0015608	 0.0021787	 0.0022491	
250	7	SORT______	SPIRAL	 0.0000276	 0.0004671	 0.0000983	 0.0001016	
250	7	SORT______	STAGGER	 0.0000277	 0.0005239	 0.0000783	 0.0000790	
250	7	SORT______	SAWTOTH	 0.0000266	 0.0006155	 0.0000980	 0.0001045	
250	7	SORT______	_RANDOM	 0.0000266	 0.0006022	 0.0000977	 0.0001034	
250	7	SORT______	PLATEAU	 0.0000276	 0.0001257	 0.0000983	 0.0001017	
250	7	SORT______	SHUFFLE	 0.0000252	 0.0004797	 0.0001009	 0.0001040	
250	7	DITHER____	SPIRAL	 0.0000261	 0.0017845	 0.0020483	 0.0018860	
250	7	DITHER____	STAGGER	 0.0000289	 0.0028439	 0.0036437	 0.0036650	
250	7	DITHER____	SAWTOTH	 0.0000250	 0.0017188	 0.0013670	 0.0014122	
250	7	DITHER____	_RANDOM	 0.0000270	 0.0013389	 0.0015643	 0.0013924	
250	7	DITHER____	PLATEAU	 0.0000262	 0.0011351	 0.0008602	 0.0007000	
250	7	DITHER____	SHUFFLE	 0.0000264	 0.0021736	 0.0016029	 0.0018735	
