Parsing sort-100,500,5000.log ...
Timings are given in milli-seconds (min time + 1 stddev)
COLUMNS:Length	Sub-size	Builder	Tweaker	BASELINE	DPQ_11	DPQ_19_02_10	DPQ_19_04_05	
500	1	DITHER____	_RANDOM	 0.0000360	 0.0026099	 0.0014673	 0.0020887	
500	1	DITHER____	PLATEAU	 0.0000360	 0.0025935	 0.0014705	 0.0020770	
500	1	DITHER____	SHUFFLE	 0.0000360	 0.0025781	 0.0015593	 0.0012311	
500	4	IDENT_____	SPIRAL	 0.0000357	 0.0070430	 0.0051945	 0.0060678	
500	4	IDENT_____	STAGGER	 0.0000394	 0.0036120	 0.0067851	 0.0064285	
500	4	IDENT_____	SAWTOTH	 0.0000394	 0.0017472	 0.0012258	 0.0015598	
500	4	IDENT_____	_RANDOM	 0.0000360	 0.0020285	 0.0012072	 0.0017721	
500	4	IDENT_____	PLATEAU	 0.0000358	 0.0002039	 0.0002120	 0.0002089	
500	4	IDENT_____	SHUFFLE	 0.0000360	 0.0055952	 0.0046792	 0.0050011	
500	4	REVERSE___	SPIRAL	 0.0000355	 0.0043779	 0.0067537	 0.0060145	
500	4	REVERSE___	STAGGER	 0.0000356	 0.0040584	 0.0072878	 0.0070940	
500	4	REVERSE___	SAWTOTH	 0.0000356	 0.0022901	 0.0017281	 0.0019960	
500	4	REVERSE___	_RANDOM	 0.0000360	 0.0020881	 0.0012542	 0.0017586	
500	4	REVERSE___	PLATEAU	 0.0000357	 0.0004669	 0.0001398	 0.0001395	
500	4	REVERSE___	SHUFFLE	 0.0000360	 0.0064779	 0.0051649	 0.0052625	
500	4	REVERSE_FR	SPIRAL	 0.0000391	 0.0050957	 0.0046812	 0.0049336	
500	4	REVERSE_FR	STAGGER	 0.0000394	 0.0039613	 0.0076817	 0.0073004	
500	4	REVERSE_FR	SAWTOTH	 0.0000394	 0.0023847	 0.0012973	 0.0016087	
500	4	REVERSE_FR	_RANDOM	 0.0000360	 0.0019366	 0.0011664	 0.0017550	
500	4	REVERSE_FR	PLATEAU	 0.0000360	 0.0012733	 0.0001550	 0.0001542	
500	4	REVERSE_FR	SHUFFLE	 0.0000359	 0.0063754	 0.0042983	 0.0047017	
500	4	REVERSE_BA	SPIRAL	 0.0000391	 0.0053027	 0.0052273	 0.0062191	
500	4	REVERSE_BA	STAGGER	 0.0000355	 0.0042282	 0.0062121	 0.0057087	
500	4	REVERSE_BA	SAWTOTH	 0.0000395	 0.0018615	 0.0014977	 0.0020546	
500	4	REVERSE_BA	_RANDOM	 0.0000360	 0.0018931	! 0.0013815	 0.0017908	
500	4	REVERSE_BA	PLATEAU	 0.0000359	 0.0002019	 0.0002120	 0.0002085	
500	4	REVERSE_BA	SHUFFLE	 0.0000359	 0.0057455	 0.0063479	 0.0062996	
500	4	SORT______	SPIRAL	 0.0000349	 0.0002020	 0.0002128	 0.0002119	
500	4	SORT______	STAGGER	 0.0000509	 0.0001880	 0.0002030	 0.0002012	
500	4	SORT______	SAWTOTH	 0.0000509	 0.0001859	 0.0001858	 0.0001854	
500	4	SORT______	_RANDOM	 0.0000349	 0.0002058	 0.0001974	 0.0001973	
500	4	SORT______	PLATEAU	 0.0000406	 0.0001961	 0.0002065	 0.0002061	
500	4	SORT______	SHUFFLE	 0.0000349	 0.0002022	 0.0002195	 0.0002171	
500	4	DITHER____	SPIRAL	 0.0000356	 0.0066861	 0.0048778	 0.0058853	
500	4	DITHER____	STAGGER	 0.0000356	 0.0036192	 0.0067896	 0.0064460	
500	4	DITHER____	SAWTOTH	 0.0000356	 0.0026889	 0.0017748	 0.0018607	
500	4	DITHER____	_RANDOM	 0.0000360	 0.0026264	 0.0020820	 0.0018756	
500	4	DITHER____	PLATEAU	 0.0000360	 0.0024584	 0.0014874	 0.0018180	
500	4	DITHER____	SHUFFLE	 0.0000360	 0.0057527	 0.0053967	 0.0042669	
500	16	IDENT_____	SPIRAL	 0.0000391	 0.0077144	 0.0048210	 0.0048797	
500	16	IDENT_____	STAGGER	 0.0000357	 0.0075201	 0.0066517	 0.0065180	
500	16	IDENT_____	SAWTOTH	 0.0000394	 0.0065942	 0.0047780	 0.0038771	
500	16	IDENT_____	_RANDOM	 0.0000360	 0.0035621	 0.0044057	 0.0036124	
500	16	IDENT_____	PLATEAU	 0.0000359	 0.0002018	 0.0002139	 0.0002086	
500	16	IDENT_____	SHUFFLE	 0.0000360	 0.0068806	 0.0032183	 0.0032319	
500	16	REVERSE___	SPIRAL	 0.0000359	 0.0082672	 0.0078784	 0.0080040	
500	16	REVERSE___	STAGGER	 0.0000356	 0.0075239	 0.0060331	 0.0061368	
500	16	REVERSE___	SAWTOTH	 0.0000394	 0.0076230	 0.0063280	 0.0043599	
500	16	REVERSE___	_RANDOM	 0.0000360	 0.0035476	 0.0055635	! 0.0057622	
500	16	REVERSE___	PLATEAU	 0.0000357	 0.0004654	 0.0001581	 0.0001554	
500	16	REVERSE___	SHUFFLE	 0.0000360	 0.0064555	 0.0037431	 0.0045106	
500	16	REVERSE_FR	SPIRAL	 0.0000355	 0.0084685	 0.0049703	 0.0051588	
500	16	REVERSE_FR	STAGGER	 0.0000356	 0.0070457	 0.0068249	 0.0071682	
500	16	REVERSE_FR	SAWTOTH	 0.0000356	 0.0086325	 0.0063517	 0.0041466	
500	16	REVERSE_FR	_RANDOM	 0.0000360	 0.0032424	 0.0044412	 0.0034792	
500	16	REVERSE_FR	PLATEAU	 0.0000358	 0.0014545	 0.0002002	 0.0002001	
500	16	REVERSE_FR	SHUFFLE	 0.0000360	 0.0070635	 0.0039092	 0.0034535	
500	16	REVERSE_BA	SPIRAL	 0.0000391	 0.0086193	 0.0050364	 0.0056042	
500	16	REVERSE_BA	STAGGER	 0.0000394	 0.0072854	 0.0064852	 0.0063417	
500	16	REVERSE_BA	SAWTOTH	 0.0000394	 0.0094107	 0.0040275	 0.0047378	
500	16	REVERSE_BA	_RANDOM	 0.0000360	 0.0032450	 0.0044505	 0.0042449	
500	16	REVERSE_BA	PLATEAU	 0.0000358	 0.0002017	 0.0002139	 0.0002085	
500	16	REVERSE_BA	SHUFFLE	 0.0000360	 0.0071758	 0.0042636	 0.0048366	
500	16	SORT______	SPIRAL	 0.0000468	 0.0001901	 0.0002000	 0.0001991	
500	16	SORT______	STAGGER	 0.0000416	 0.0001953	 0.0002115	 0.0002098	
500	16	SORT______	SAWTOTH	 0.0000451	 0.0001948	 0.0002071	 0.0002072	
500	16	SORT______	_RANDOM	 0.0000385	 0.0002031	 0.0002131	 0.0002134	
500	16	SORT______	PLATEAU	 0.0000349	 0.0002022	 0.0002121	 0.0002123	
500	16	SORT______	SHUFFLE	 0.0000349	 0.0002020	 0.0002124	 0.0002123	
500	16	DITHER____	SPIRAL	 0.0000391	 0.0103002	 0.0052346	 0.0042341	
500	16	DITHER____	STAGGER	 0.0000356	 0.0075900	 0.0068179	 0.0065359	
500	16	DITHER____	SAWTOTH	 0.0000357	 0.0038658	 0.0062550	 0.0046837	
500	16	DITHER____	_RANDOM	 0.0000360	 0.0037216	! 0.0069589	 0.0039569	
500	16	DITHER____	PLATEAU	 0.0000360	 0.0027041	 0.0020747	 0.0021062	
500	16	DITHER____	SHUFFLE	 0.0000360	 0.0047112	 0.0035141	 0.0036104	
500	64	IDENT_____	SPIRAL	 0.0000355	 0.0042547	 0.0061633	 0.0068403	
500	64	IDENT_____	STAGGER	 0.0000355	 0.0111751	 0.0062870	 0.0056998	
500	64	IDENT_____	SAWTOTH	 0.0000397	 0.0038461	 0.0059031	 0.0060823	
500	64	IDENT_____	_RANDOM	 0.0000360	 0.0059228	 0.0065916	 0.0063094	
500	64	IDENT_____	PLATEAU	 0.0000359	 0.0002014	 0.0002135	 0.0002124	
500	64	IDENT_____	SHUFFLE	 0.0000360	 0.0030161	 0.0016129	 0.0018202	
500	64	REVERSE___	SPIRAL	 0.0000355	 0.0056022	 0.0098463	 0.0075172	
500	64	REVERSE___	STAGGER	 0.0000394	 0.0110900	 0.0076643	 0.0064869	
500	64	REVERSE___	SAWTOTH	 0.0000356	 0.0045129	 0.0078620	 0.0073079	
500	64	REVERSE___	_RANDOM	 0.0000360	 0.0062676	 0.0066245	 0.0061336	
500	64	REVERSE___	PLATEAU	 0.0000360	 0.0004622	 0.0002063	 0.0002064	
500	64	REVERSE___	SHUFFLE	 0.0000360	 0.0031425	! 0.0026461	! 0.0024981	
500	64	REVERSE_FR	SPIRAL	 0.0000391	 0.0053093	 0.0041980	 0.0066888	
500	64	REVERSE_FR	STAGGER	 0.0000356	 0.0109786	 0.0089154	 0.0068928	
500	64	REVERSE_FR	SAWTOTH	 0.0000398	 0.0058366	 0.0087963	 0.0068650	
500	64	REVERSE_FR	_RANDOM	 0.0000360	 0.0051686	 0.0070897	 0.0064730	
500	64	REVERSE_FR	PLATEAU	 0.0000358	 0.0014278	 0.0002762	 0.0002778	
500	64	REVERSE_FR	SHUFFLE	 0.0000360	 0.0038777	 0.0021194	 0.0036032	
500	64	REVERSE_BA	SPIRAL	 0.0000391	 0.0056761	 0.0054709	 0.0076521	
500	64	REVERSE_BA	STAGGER	 0.0000356	 0.0107347	 0.0067053	 0.0072197	
500	64	REVERSE_BA	SAWTOTH	 0.0000394	 0.0060472	 0.0062415	 0.0068202	
500	64	REVERSE_BA	_RANDOM	 0.0000360	 0.0061731	 0.0063649	 0.0067484	
500	64	REVERSE_BA	PLATEAU	 0.0000359	 0.0002030	 0.0002081	 0.0002086	
500	64	REVERSE_BA	SHUFFLE	 0.0000360	 0.0041565	 0.0035193	 0.0030592	
500	64	SORT______	SPIRAL	 0.0000468	 0.0001898	 0.0001997	 0.0002005	
500	64	SORT______	STAGGER	 0.0000509	 0.0001883	 0.0002021	 0.0002017	
500	64	SORT______	SAWTOTH	 0.0000416	 0.0001975	 0.0002086	 0.0002086	
500	64	SORT______	_RANDOM	 0.0000349	 0.0002086	 0.0002196	 0.0002146	
500	64	SORT______	PLATEAU	 0.0000406	 0.0001961	 0.0002069	 0.0002062	
500	64	SORT______	SHUFFLE	 0.0000349	 0.0002022	 0.0002124	 0.0002124	
500	64	DITHER____	SPIRAL	 0.0000391	 0.0079487	 0.0048417	 0.0053316	
500	64	DITHER____	STAGGER	 0.0000394	 0.0111824	 0.0062925	 0.0056885	
500	64	DITHER____	SAWTOTH	 0.0000356	 0.0064802	 0.0063769	 0.0058067	
500	64	DITHER____	_RANDOM	 0.0000360	 0.0057454	 0.0063986	 0.0069316	
500	64	DITHER____	PLATEAU	 0.0000359	 0.0026356	 0.0021548	 0.0022201	
500	64	DITHER____	SHUFFLE	 0.0000360	 0.0032531	 0.0023498	 0.0021079	
500	256	IDENT_____	SPIRAL	 0.0000391	 0.0017549	 0.0011752	 0.0011665	
500	256	IDENT_____	STAGGER	 0.0000356	 0.0078394	 0.0075502	 0.0077917	
500	256	IDENT_____	SAWTOTH	 0.0000397	 0.0013210	 0.0010743	 0.0010738	
500	256	IDENT_____	_RANDOM	 0.0000360	 0.0056670	 0.0072188	 0.0059259	
500	256	IDENT_____	PLATEAU	 0.0000357	 0.0002036	 0.0002122	 0.0002086	
500	256	IDENT_____	SHUFFLE	 0.0000360	! 0.0017599	! 0.0010857	! 0.0011367	
500	256	REVERSE___	SPIRAL	 0.0000355	 0.0028091	 0.0017749	 0.0054651	
500	256	REVERSE___	STAGGER	 0.0000394	 0.0055649	 0.0060632	 0.0076229	
500	256	REVERSE___	SAWTOTH	 0.0000355	 0.0019075	 0.0015300	 0.0015269	
500	256	REVERSE___	_RANDOM	 0.0000360	 0.0057814	 0.0069182	 0.0065223	
500	256	REVERSE___	PLATEAU	 0.0000358	 0.0004510	 0.0004465	 0.0004467	
500	256	REVERSE___	SHUFFLE	 0.0000360	 0.0021596	! 0.0023667	! 0.0017527	
500	256	REVERSE_FR	SPIRAL	 0.0000391	 0.0025780	 0.0017058	 0.0038749	
500	256	REVERSE_FR	STAGGER	 0.0000394	 0.0065313	 0.0064393	 0.0073660	
500	256	REVERSE_FR	SAWTOTH	 0.0000355	 0.0017794	 0.0012318	 0.0012393	
500	256	REVERSE_FR	_RANDOM	 0.0000360	 0.0056904	 0.0069350	 0.0064229	
500	256	REVERSE_FR	PLATEAU	 0.0000360	 0.0003376	 0.0004077	 0.0004080	
500	256	REVERSE_FR	SHUFFLE	 0.0000360	! 0.0023139	! 0.0014809	! 0.0017370	
500	256	REVERSE_BA	SPIRAL	 0.0000391	 0.0031037	 0.0019372	 0.0019601	
500	256	REVERSE_BA	STAGGER	 0.0000396	 0.0067519	 0.0062712	 0.0065702	
500	256	REVERSE_BA	SAWTOTH	 0.0000394	 0.0017666	 0.0016891	 0.0016912	
500	256	REVERSE_BA	_RANDOM	 0.0000360	 0.0055804	 0.0076836	 0.0075210	
500	256	REVERSE_BA	PLATEAU	 0.0000360	 0.0011906	 0.0010813	 0.0010816	
500	256	REVERSE_BA	SHUFFLE	 0.0000360	 0.0032834	! 0.0024769	! 0.0023502	
500	256	SORT______	SPIRAL	 0.0000467	 0.0001903	 0.0002001	 0.0002005	
500	256	SORT______	STAGGER	 0.0000349	 0.0002021	 0.0002124	 0.0002121	
500	256	SORT______	SAWTOTH	 0.0000509	 0.0001878	 0.0001494	 0.0001492	
500	256	SORT______	_RANDOM	 0.0000349	 0.0002049	 0.0001844	 0.0001849	
500	256	SORT______	PLATEAU	 0.0000390	 0.0001984	 0.0002085	 0.0002080	
500	256	SORT______	SHUFFLE	 0.0000349	 0.0002019	 0.0002125	 0.0002125	
500	256	DITHER____	SPIRAL	 0.0000391	 0.0080844	 0.0064878	 0.0057420	
500	256	DITHER____	STAGGER	 0.0000356	 0.0063980	 0.0062242	 0.0072693	
500	256	DITHER____	SAWTOTH	 0.0000394	 0.0061521	 0.0092373	 0.0078001	
500	256	DITHER____	_RANDOM	 0.0000359	 0.0056899	 0.0065375	 0.0069222	
500	256	DITHER____	PLATEAU	 0.0000360	 0.0031389	 0.0036096	 0.0027330	
500	256	DITHER____	SHUFFLE	 0.0000360	! 0.0134507	 0.0022226	 0.0018805	
500	1024	IDENT_____	SPIRAL	 0.0000356	 0.0004394	 0.0004784	 0.0004753	
500	1024	IDENT_____	STAGGER	 0.0000395	 0.0070057	 0.0046793	 0.0035790	
500	1024	IDENT_____	SAWTOTH	 0.0000396	 0.0001982	 0.0002082	 0.0002055	
500	1024	IDENT_____	_RANDOM	 0.0000360	 0.0056200	 0.0076824	 0.0063465	
500	1024	IDENT_____	PLATEAU	 0.0000359	 0.0002066	 0.0002080	 0.0002139	
500	1024	IDENT_____	SHUFFLE	 0.0000359	! 0.0006684	! 0.0092973	! 0.0025579	
500	1024	REVERSE___	SPIRAL	 0.0000391	 0.0001991	 0.0002047	 0.0002062	
500	1024	REVERSE___	STAGGER	 0.0000356	 0.0071861	 0.0044069	 0.0038478	
500	1024	REVERSE___	SAWTOTH	 0.0000358	 0.0004463	 0.0004739	 0.0004781	
500	1024	REVERSE___	_RANDOM	 0.0000360	 0.0060382	 0.0067564	 0.0064781	
500	1024	REVERSE___	PLATEAU	 0.0000360	 0.0004390	 0.0004843	 0.0004850	
500	1024	REVERSE___	SHUFFLE	 0.0000359	! 0.0011118	! 0.0011257	! 0.0011328	
500	1024	REVERSE_FR	SPIRAL	 0.0000358	 0.0016046	 0.0009065	 0.0009145	
500	1024	REVERSE_FR	STAGGER	 0.0000396	 0.0070421	 0.0065948	 0.0040770	
500	1024	REVERSE_FR	SAWTOTH	 0.0000395	 0.0003359	 0.0004046	 0.0004048	
500	1024	REVERSE_FR	_RANDOM	 0.0000360	 0.0060810	 0.0067911	 0.0058813	
500	1024	REVERSE_FR	PLATEAU	 0.0000360	 0.0003386	 0.0004073	 0.0004084	
500	1024	REVERSE_FR	SHUFFLE	 0.0000360	! 0.0009996	! 0.0007723	! 0.0007852	
500	1024	REVERSE_BA	SPIRAL	 0.0000391	 0.0015403	 0.0010535	 0.0010522	
500	1024	REVERSE_BA	STAGGER	 0.0000357	 0.0075037	 0.0047437	 0.0041314	
500	1024	REVERSE_BA	SAWTOTH	 0.0000396	 0.0017981	 0.0013773	 0.0013759	
500	1024	REVERSE_BA	_RANDOM	 0.0000360	 0.0061070	 0.0065966	 0.0061182	
500	1024	REVERSE_BA	PLATEAU	 0.0000360	 0.0018068	 0.0013871	 0.0013790	
500	1024	REVERSE_BA	SHUFFLE	 0.0000360	 0.0022196	! 0.0073746	! 0.0035334	
500	1024	SORT______	SPIRAL	 0.0000398	 0.0001972	 0.0002080	 0.0002080	
500	1024	SORT______	STAGGER	 0.0000509	 0.0001882	 0.0002008	 0.0001993	
500	1024	SORT______	SAWTOTH	 0.0000509	 0.0001860	 0.0002010	 0.0001960	
500	1024	SORT______	_RANDOM	 0.0000349	 0.0002056	 0.0002063	 0.0002067	
500	1024	SORT______	PLATEAU	 0.0000349	 0.0002019	 0.0002122	 0.0002121	
500	1024	SORT______	SHUFFLE	 0.0000349	 0.0002020	 0.0002124	 0.0002120	
500	1024	DITHER____	SPIRAL	 0.0000391	 0.0004368	 0.0004722	 0.0004779	
500	1024	DITHER____	STAGGER	 0.0000394	 0.0070012	 0.0046860	 0.0035692	
500	1024	DITHER____	SAWTOTH	 0.0000395	 0.0030118	 0.0020479	 0.0023193	
500	1024	DITHER____	_RANDOM	 0.0000360	 0.0055422	 0.0064463	 0.0058182	
500	1024	DITHER____	PLATEAU	 0.0000360	 0.0030366	 0.0020497	 0.0023169	
500	1024	DITHER____	SHUFFLE	 0.0000360	 0.0026481	 0.0016673	 0.0015171	
500	4096	IDENT_____	SPIRAL	 0.0000356	 0.0004377	 0.0004741	 0.0004778	
500	4096	IDENT_____	STAGGER	 0.0000394	 0.0069414	 0.0076999	 0.0064783	
500	4096	IDENT_____	SAWTOTH	 0.0000357	 0.0002017	 0.0002117	 0.0002087	
500	4096	IDENT_____	_RANDOM	 0.0000360	 0.0056601	 0.0068107	 0.0070549	
500	4096	IDENT_____	PLATEAU	 0.0000357	 0.0002036	 0.0002121	 0.0002090	
500	4096	IDENT_____	SHUFFLE	 0.0000360	! 0.0002972	 0.0003449	 0.0003844	
500	4096	REVERSE___	SPIRAL	 0.0000391	 0.0001984	 0.0002071	 0.0002081	
500	4096	REVERSE___	STAGGER	 0.0000394	 0.0058466	 0.0079420	 0.0070550	
500	4096	REVERSE___	SAWTOTH	 0.0000357	 0.0004453	 0.0004772	 0.0004778	
500	4096	REVERSE___	_RANDOM	 0.0000360	 0.0057630	 0.0070722	 0.0066289	
500	4096	REVERSE___	PLATEAU	 0.0000360	 0.0004371	 0.0004892	 0.0004844	
500	4096	REVERSE___	SHUFFLE	 0.0000360	 0.0007330	! 0.0014730	! 0.0012172	
500	4096	REVERSE_FR	SPIRAL	 0.0000357	 0.0016004	 0.0009032	 0.0009032	
500	4096	REVERSE_FR	STAGGER	 0.0000356	 0.0060344	 0.0082312	 0.0068185	
500	4096	REVERSE_FR	SAWTOTH	 0.0000356	 0.0003373	 0.0004082	 0.0004080	
500	4096	REVERSE_FR	_RANDOM	 0.0000360	 0.0056829	! 0.0087918	 0.0062569	
500	4096	REVERSE_FR	PLATEAU	 0.0000360	 0.0003376	 0.0004084	 0.0004089	
500	4096	REVERSE_FR	SHUFFLE	 0.0000360	! 0.0006728	 0.0007892	 0.0007827	
500	4096	REVERSE_BA	SPIRAL	 0.0000391	 0.0015332	 0.0010537	 0.0010500	
500	4096	REVERSE_BA	STAGGER	 0.0000394	 0.0057958	 0.0071593	 0.0062060	
500	4096	REVERSE_BA	SAWTOTH	 0.0000356	 0.0018121	 0.0013839	 0.0013800	
500	4096	REVERSE_BA	_RANDOM	 0.0000360	 0.0061788	 0.0068026	 0.0066447	
500	4096	REVERSE_BA	PLATEAU	 0.0000359	 0.0018008	 0.0013893	 0.0013803	
500	4096	REVERSE_BA	SHUFFLE	 0.0000360	 0.0018251	! 0.0019144	 0.0016282	
500	4096	SORT______	SPIRAL	 0.0000467	 0.0001950	 0.0002004	 0.0001999	
500	4096	SORT______	STAGGER	 0.0000348	 0.0002020	 0.0002125	 0.0002192	
500	4096	SORT______	SAWTOTH	 0.0000416	 0.0001953	 0.0002117	 0.0002051	
500	4096	SORT______	_RANDOM	 0.0000349	 0.0002019	 0.0002192	 0.0002170	
500	4096	SORT______	PLATEAU	 0.0000406	 0.0001961	 0.0002066	 0.0002109	
500	4096	SORT______	SHUFFLE	 0.0000349	 0.0002082	 0.0002124	 0.0002123	
500	4096	DITHER____	SPIRAL	 0.0000410	 0.0004351	 0.0004838	 0.0004744	
500	4096	DITHER____	STAGGER	 0.0000394	 0.0053921	 0.0082580	 0.0071752	
500	4096	DITHER____	SAWTOTH	 0.0000394	 0.0030199	 0.0020543	 0.0023344	
500	4096	DITHER____	_RANDOM	 0.0000360	 0.0057091	 0.0065974	 0.0068407	
500	4096	DITHER____	PLATEAU	 0.0000360	 0.0030323	 0.0020529	 0.0023236	
500	4096	DITHER____	SHUFFLE	 0.0000360	 0.0026278	 0.0015587	 0.0014468	
5000	1	IDENT_____	SPIRAL	 0.0006039	 0.1388397	 0.0954474	 0.1096530	
5000	1	IDENT_____	STAGGER	 0.0006130	 0.0141903	 0.0128022	 0.0127563	
5000	1	IDENT_____	SAWTOTH	 0.0005886	 0.0024550	 0.0011695	 0.0011692	
5000	1	IDENT_____	_RANDOM	 0.0006101	 0.0024270	 0.0011460	 0.0011482	
5000	1	IDENT_____	PLATEAU	 0.0006169	 0.0036932	 0.0034748	 0.0034625	
5000	1	IDENT_____	SHUFFLE	 0.0005914	 0.0037178	 0.0035045	 0.0034856	
5000	1	REVERSE___	SPIRAL	 0.0006178	 0.1284039	 0.1109290	 0.1269344	
5000	1	REVERSE___	STAGGER	 0.0006099	 0.0175896	 0.0159163	 0.0159108	
5000	1	REVERSE___	SAWTOTH	 0.0006005	 0.0024397	 0.0011607	 0.0011602	
5000	1	REVERSE___	_RANDOM	 0.0006115	 0.0024216	 0.0011425	 0.0011490	
5000	1	REVERSE___	PLATEAU	 0.0005978	 0.0056280	 0.0015422	 0.0015415	
5000	1	REVERSE___	SHUFFLE	 0.0006169	 0.0060424	 0.0065355	 0.0065641	
5000	1	REVERSE_FR	SPIRAL	 0.0006026	 0.1382510	 0.0882878	 0.1053059	
5000	1	REVERSE_FR	STAGGER	 0.0006081	 0.0155576	 0.0137229	 0.0137184	
5000	1	REVERSE_FR	SAWTOTH	 0.0005977	 0.0024412	 0.0011661	 0.0011603	
5000	1	REVERSE_FR	_RANDOM	 0.0005940	 0.0024331	 0.0011620	 0.0011655	
5000	1	REVERSE_FR	PLATEAU	 0.0005959	 0.0143394	 0.0015708	 0.0015705	
5000	1	REVERSE_FR	SHUFFLE	 0.0005932	 0.0049943	 0.0052933	 0.0052759	
5000	1	REVERSE_BA	SPIRAL	 0.0006081	 0.1397787	 0.1191351	 0.1347312	
5000	1	REVERSE_BA	STAGGER	 0.0006030	 0.0151170	 0.0138607	 0.0138630	
5000	1	REVERSE_BA	SAWTOTH	 0.0006037	 0.0024302	 0.0011525	 0.0011535	
5000	1	REVERSE_BA	_RANDOM	 0.0005818	 0.0024490	 0.0011765	 0.0011748	
5000	1	REVERSE_BA	PLATEAU	 0.0006015	 0.0037164	 0.0034824	 0.0034763	
5000	1	REVERSE_BA	SHUFFLE	 0.0005980	 0.0154461	 0.0134210	 0.0134137	
5000	1	SORT______	SPIRAL	 0.0006005	 0.0037330	 0.0034916	 0.0034788	
5000	1	SORT______	STAGGER	 0.0005882	 0.0037251	 0.0034976	 0.0035253	
5000	1	SORT______	SAWTOTH	 0.0006102	 0.0024349	 0.0011440	 0.0011455	
5000	1	SORT______	_RANDOM	 0.0005983	 0.0024305	 0.0011593	 0.0011595	
5000	1	SORT______	PLATEAU	 0.0005987	 0.0037053	 0.0034769	 0.0034796	
5000	1	SORT______	SHUFFLE	 0.0006099	 0.0036972	 0.0034698	 0.0034762	
5000	1	DITHER____	SPIRAL	 0.0006003	 0.1472533	 0.0953145	 0.1053470	
5000	1	DITHER____	STAGGER	 0.0006001	 0.1402929	 0.1535528	 0.1546250	
5000	1	DITHER____	SAWTOTH	 0.0006002	 0.0144769	 0.0153359	 0.0136666	
5000	1	DITHER____	_RANDOM	 0.0006082	 0.0145014	 0.0153168	 0.0136809	
5000	1	DITHER____	PLATEAU	 0.0006064	 0.0158673	 0.0154139	 0.0145750	
5000	1	DITHER____	SHUFFLE	 0.0005958	 0.0275450	 0.0214266	 0.0210985	
5000	4	IDENT_____	SPIRAL	 0.0005879	 0.1441181	 0.0926689	 0.1131761	
5000	4	IDENT_____	STAGGER	 0.0005982	 0.0343521	 0.1625339	 0.1797970	
5000	4	IDENT_____	SAWTOTH	 0.0005918	 0.0148650	 0.0122373	 0.0119288	
5000	4	IDENT_____	_RANDOM	 0.0006207	 0.0336163	 0.0327427	 0.0289663	
5000	4	IDENT_____	PLATEAU	 0.0005936	 0.0037193	 0.0034922	 0.0034842	
5000	4	IDENT_____	SHUFFLE	 0.0006052	 0.1644412	 0.1044616	 0.1039103	
5000	4	REVERSE___	SPIRAL	 0.0006077	 0.1081861	 0.1149243	 0.1271237	
5000	4	REVERSE___	STAGGER	 0.0005968	 0.0346405	 0.1672348	 0.1853157	
5000	4	REVERSE___	SAWTOTH	 0.0005885	 0.0120757	 0.0113798	 0.0103861	
5000	4	REVERSE___	_RANDOM	 0.0005945	 0.0300237	 0.0266078	 0.0334464	
5000	4	REVERSE___	PLATEAU	 0.0006104	 0.0056152	 0.0016934	 0.0016966	
5000	4	REVERSE___	SHUFFLE	 0.0005973	 0.1495186	 0.1058403	 0.1246439	
5000	4	REVERSE_FR	SPIRAL	 0.0005995	 0.1421678	 0.0877721	 0.1018182	
5000	4	REVERSE_FR	STAGGER	 0.0005980	 0.0334840	 0.1773424	 0.1731331	
5000	4	REVERSE_FR	SAWTOTH	 0.0005951	 0.0118775	 0.0120813	 0.0108192	
5000	4	REVERSE_FR	_RANDOM	 0.0006103	 0.0302060	 0.0282294	 0.0257116	
5000	4	REVERSE_FR	PLATEAU	 0.0005818	 0.0143621	 0.0017464	 0.0016647	
5000	4	REVERSE_FR	SHUFFLE	 0.0005949	 0.1630317	 0.0934967	 0.1110465	
5000	4	REVERSE_BA	SPIRAL	 0.0005890	 0.1425751	 0.1305820	 0.1474208	
5000	4	REVERSE_BA	STAGGER	 0.0005942	 0.0361842	 0.1666938	 0.1752909	
5000	4	REVERSE_BA	SAWTOTH	 0.0006031	 0.0180593	 0.0122081	 0.0115592	
5000	4	REVERSE_BA	_RANDOM	 0.0006151	 0.0336563	 0.0321833	 0.0296577	
5000	4	REVERSE_BA	PLATEAU	 0.0005946	 0.0037155	 0.0035119	 0.0035051	
5000	4	REVERSE_BA	SHUFFLE	 0.0006124	 0.1547669	 0.1233323	 0.1286535	
5000	4	SORT______	SPIRAL	 0.0006022	 0.0036976	 0.0034794	 0.0034745	
5000	4	SORT______	STAGGER	 0.0005900	 0.0037356	 0.0035416	 0.0035979	
5000	4	SORT______	SAWTOTH	 0.0006076	 0.0034967	 0.0028475	 0.0028350	
5000	4	SORT______	_RANDOM	 0.0005941	 0.0035123	 0.0028441	 0.0028519	
5000	4	SORT______	PLATEAU	 0.0006043	 0.0037015	 0.0034686	 0.0034717	
5000	4	SORT______	SHUFFLE	 0.0006010	 0.0037079	 0.0034783	 0.0034773	
5000	4	DITHER____	SPIRAL	 0.0005963	 0.1464291	 0.0879456	 0.0828575	
5000	4	DITHER____	STAGGER	 0.0006059	 0.0342499	 0.1623962	 0.1805748	
5000	4	DITHER____	SAWTOTH	 0.0005993	 0.0270485	 0.0151475	 0.0143420	
5000	4	DITHER____	_RANDOM	 0.0005967	 0.0465417	 0.0462845	 0.0467675	
