WARMUP_FIX_DIST_SAMPLES: false
Parameter[_distSamples]: [10]
Parameter[arraySize]: [1000]
Parameter[arraySubSize]: [1, 4, 16, 64, 256, 1024]
Parameter[dataTweaker]: [IDENT_____, REVERSE___, REVERSE_FR, REVERSE_BA, SORT______, DITHER____]
Parameter[distBuilder]: [STAGGER, SAWTOTH, _RANDOM, PLATEAU, SHUFFLE]
Parameter[tSorter]: [BASELINE, DPQ_11, DPQ_18_11_21, DPQ_18_11_27, DPQ_18_11I, RADIX, MARLIN]
>> Benchmarks ...
>> COLUMNS:Mode	Length	Sub-size	Builder	Tweaker	Sorter	RMS	Mean	StdDev	Count	Min	Max
>> Best		1000	1	IDENT_____	STAGGER	BASELINE 	0.0001543	0.0001529	0.0000015	109	0.0001505	0.0001548
>> Best		1000	1	IDENT_____	STAGGER	DPQ_11   	0.0029587	0.0028013	0.0001574	109	0.0025197	0.0029587
>> Best		1000	1	IDENT_____	STAGGER	DPQ_18_11_21	0.0208957	0.0187993	0.0020964	109	0.0151897	0.0201708
>> Best		1000	1	IDENT_____	STAGGER	DPQ_18_11_27	0.0213311	0.0180228	0.0033083	109	0.0149153	0.0224346
>> Best		1000	1	IDENT_____	STAGGER	DPQ_18_11I	0.0198527	0.0175103	0.0023423	109	0.0147410	0.0201562
>> Best		1000	1	IDENT_____	STAGGER	RADIX    	0.0034636	0.0030795	0.0003840	109	0.0029914	0.0064675
>> Best		1000	1	IDENT_____	STAGGER	MARLIN   	0.0046192	0.0045800	0.0000392	109	0.0045263	0.0047118
>> Best		1000	1	IDENT_____	SAWTOTH	BASELINE 	0.0001546	0.0001534	0.0000012	109	0.0001514	0.0001557
>> Best		1000	1	IDENT_____	SAWTOTH	DPQ_11   	0.0005462	0.0005417	0.0000044	109	0.0005359	0.0005565
>> Best		1000	1	IDENT_____	SAWTOTH	DPQ_18_11_21	0.0007217	0.0006202	0.0001016	109	0.0005239	0.0012935
>> Best		1000	1	IDENT_____	SAWTOTH	DPQ_18_11_27	0.0006233	0.0006222	0.0000012	109	0.0006197	0.0006243
>> Best		1000	1	IDENT_____	SAWTOTH	DPQ_18_11I	0.0006236	0.0006222	0.0000014	109	0.0006189	0.0006259
>> Best		1000	1	IDENT_____	SAWTOTH	RADIX    	0.0008259	0.0006807	0.0001452	109	0.0005897	0.0015712
>> Best		1000	1	IDENT_____	SAWTOTH	MARLIN   	0.0036221	0.0035922	0.0000300	109	0.0035463	0.0036976
>> Best		1000	1	IDENT_____	_RANDOM	BASELINE 	0.0001546	0.0001534	0.0000012	109	0.0001513	0.0001556
