Parameter[distBuilder]: [STAGGER, SAWTOTH, _RANDOM, PLATEAU, SHUFFLE]
Parameter[_distSamples]: [10]
Parameter[arraySubSize]: [1, 4, 16, 64]
Parameter[dataTweaker]: [IDENT_____, REVERSE___, REVERSE_FR, REVERSE_BA, SORT______, DITHER____]
Parameter[tSorter]: [BASELINE, DPQ_11, DPQ_18_11_21, DPQ_18_11_27, DPQ_18_11I, RADIX, MARLIN]
Parameter[arraySize]: [100]
>> Benchmarks ...
>> COLUMNS:Mode	Length	Sub-size	Builder	Tweaker	Sorter	RMS	Mean	StdDev	Count	Min	Max
>> Best		100	1	IDENT_____	STAGGER	BASELINE 	0.0000194	0.0000193	0.0000001	109	0.0000190	0.0000195
>> Best		100	1	IDENT_____	STAGGER	DPQ_11   	0.0008815	0.0008488	0.0000327	109	0.0007987	0.0009032
>> Best		100	1	IDENT_____	STAGGER	DPQ_18_11_21	0.0008218	0.0007375	0.0000843	109	0.0007065	0.0013259
>> Best		100	1	IDENT_____	STAGGER	DPQ_18_11_27	0.0007682	0.0007573	0.0000109	109	0.0007380	0.0007718
>> Best		100	1	IDENT_____	STAGGER	DPQ_18_11I	0.0007192	0.0007158	0.0000034	109	0.0007039	0.0007195
>> Best		100	1	IDENT_____	STAGGER	RADIX    	0.0003969	0.0003905	0.0000065	109	0.0003816	0.0003982
>> Best		100	1	IDENT_____	STAGGER	MARLIN   	0.0004038	0.0004018	0.0000020	109	0.0003971	0.0004068
>> Best		100	1	REVERSE___	STAGGER	BASELINE 	0.0000163	0.0000162	0.0000002	109	0.0000158	0.0000171
>> Best		100	1	REVERSE___	STAGGER	DPQ_11   	0.0007959	0.0007859	0.0000101	109	0.0007634	0.0008051
>> Best		100	1	REVERSE___	STAGGER	DPQ_18_11_21	0.0013011	0.0012967	0.0000045	109	0.0012831	0.0013038
>> Best		100	1	REVERSE___	STAGGER	DPQ_18_11_27	0.0013593	0.0013559	0.0000034	109	0.0013509	0.0013669
>> Best		100	1	REVERSE___	STAGGER	DPQ_18_11I	0.0012967	0.0012930	0.0000036	109	0.0012849	0.0013001
>> Best		100	1	REVERSE___	STAGGER	RADIX    	0.0004520	0.0004475	0.0000045	109	0.0004369	0.0004586
>> Best		100	1	REVERSE___	STAGGER	MARLIN   	0.0012404	0.0012367	0.0000038	109	0.0012267	0.0012458
>> Best		100	1	REVERSE_FR	STAGGER	BASELINE 	0.0000163	0.0000161	0.0000002	109	0.0000158	0.0000172
>> Best		100	1	REVERSE_FR	STAGGER	DPQ_11   	0.0009569	0.0009510	0.0000059	109	0.0009390	0.0009606
>> Best		100	1	REVERSE_FR	STAGGER	DPQ_18_11_21	0.0010144	0.0010093	0.0000051	109	0.0009974	0.0010196
>> Best		100	1	REVERSE_FR	STAGGER	DPQ_18_11_27	0.0010052	0.0010015	0.0000037	109	0.0009945	0.0010110
