Parsing results/sort-100000.log ...
Timings are given in milli-seconds (min time + 1 stddev)
COLUMNS:Length	Sub-size	Builder	Tweaker	BASELINE	DPQ_11	DPQ_18_11_21	DPQ_18_11_27	DPQ_18_11I	RADIX	MARLIN	
100000	256	SORT______	STAGGER	 0.0228225	 0.0662721	 0.0495380	 0.0508998	 0.0502710	 0.0384987	 0.3302893	
100000	256	SORT______	SAWTOTH	 0.0228371	 0.0655052	 0.0619806	 0.0514046	 0.0610175	 0.0383928	 0.3814983	
100000	256	SORT______	_RANDOM	 0.0227945	 0.0618642	 0.0510292	 0.0637084	 0.0501714	 0.0382086	 0.3818807	
100000	256	SORT______	PLATEAU	 0.0228130	 0.0668677	 0.0470671	 0.0660038	 0.0495045	 0.0384501	 0.3851227	
100000	256	SORT______	SHUFFLE	 0.0227968	 0.0720965	 0.0471332	 0.0508678	 0.0496406	 0.0383581	 0.3295071	
100000	256	DITHER____	STAGGER	 0.0228113	 5.9238215	 5.1708000	 5.2146222	 5.1496210	 1.7086313	 2.1515286	
100000	256	DITHER____	SAWTOTH	 0.0228358	 2.6733490	 3.2343258	 2.8542450	 3.2275791	 0.9860924	 2.7135171	
100000	256	DITHER____	_RANDOM	 0.0227901	 4.2569335	 4.1001425	 3.7032663	 4.1350126	 0.9926946	 7.3322038	
100000	256	DITHER____	PLATEAU	 0.0228244	 0.3401038	 0.2646626	 0.2717287	 0.3131831	 1.0024869	 2.8147529	
100000	256	DITHER____	SHUFFLE	 0.0228416	 2.0404354	 1.1522237	 1.0464103	 1.0372696	 2.0069599	 1.7686395	
100000	1024	IDENT_____	STAGGER	 0.0228313	 5.4872291	 5.7262709	 5.2472580	 5.6971137	 1.5862333	 2.7276870	
100000	1024	IDENT_____	SAWTOTH	 0.0228377	 2.6638756	 0.9826294	 0.9755802	 0.9424426	 1.1681046	 1.8502598	
100000	1024	IDENT_____	_RANDOM	 0.0227888	 4.8474869	 5.2370479	 4.7015291	 5.2035609	 1.3819416	 8.1565036	
100000	1024	IDENT_____	PLATEAU	 0.0228122	 0.0721960	 0.0502054	 0.0509175	 0.0480027	 0.0385021	 0.3840643	
100000	1024	IDENT_____	SHUFFLE	 0.0228147	 2.0077616	 0.6238793	 0.5382768	 0.6039633	 2.0004581	 1.2532800	
100000	1024	REVERSE___	STAGGER	 0.0228343	 5.3271215	 5.4643784	 5.2479090	 5.4961870	 1.5927267	 3.1038304	
100000	1024	REVERSE___	SAWTOTH	 0.0228148	 2.7360101	 1.0457966	 1.1030747	 1.0546852	 1.1837128	 2.6690468	
100000	1024	REVERSE___	_RANDOM	 0.0228151	 4.7188712	 5.1644185	 4.7255595	 5.3268204	 1.3797667	 8.0791291	
100000	1024	REVERSE___	PLATEAU	 0.0228460	 0.1064963	 0.0331311	 0.0330888	 0.0332713	 0.0418055	 0.4271601	
100000	1024	REVERSE___	SHUFFLE	 0.0228604	 2.1113950	! 1.0266347	 0.9482817	! 1.0263828	 1.8212987	 1.9889417	
100000	1024	REVERSE_FR	STAGGER	 0.0228237	 5.2903371	 5.6940207	 5.4029926	 5.9605972	 1.5783825	 2.8524500	
100000	1024	REVERSE_FR	SAWTOTH	 0.0228283	 2.7216601	 1.0110157	 1.0445141	 1.0315467	 1.1878881	 2.3460711	
100000	1024	REVERSE_FR	_RANDOM	 0.0228304	 5.1885375	 5.1385391	 4.7878350	 5.2944465	 1.3751561	 8.0878953	
100000	1024	REVERSE_FR	PLATEAU	 0.0228265	 0.2866406	 0.0351110	 0.0340463	 0.0351794	 0.0296290	 0.4294867	
100000	1024	REVERSE_FR	SHUFFLE	 0.0228398	 2.0816590	! 0.9300031	 0.7906466	! 0.9451805	 1.8984397	 1.7384821	
