Timings are given in milli-seconds (min time + 1 stddev)
COLUMNS:Length	Sub-size	Builder	Tweaker	BASELINE	DPQ_11	DPQ_18_11_21	DPQ_18_11_27	DPQ_18_11I	RADIX	MARLIN	
100000	65536	REVERSE___	SAWTOTH	 0.0228022	 0.3781337	 0.2681464	 0.2973492	 0.2679661	 0.3203968	 1.3990964	
100000	65536	REVERSE___	_RANDOM	 0.0226869	 7.9804374	 6.8860619	 7.0431779	 6.8415301	 2.0287424	 9.5587739	
100000	65536	REVERSE___	PLATEAU	 0.0225837	 0.1170506	 0.1103477	 0.1270384	 0.1099905	 0.1018630	 0.8342298	
100000	65536	REVERSE___	SHUFFLE	 0.0228287	! 0.2560255	! 0.1695044	! 0.2073568	! 0.1707266	! 0.2457806	 1.1347818	
100000	65536	REVERSE_FR	STAGGER	 0.0228270	 6.5324899	 6.2112329	 6.1163604	 6.3991004	 1.8093282	 3.2515219	
100000	65536	REVERSE_FR	SAWTOTH	 0.0228399	 0.2918181	 0.2294308	 0.2429477	 0.2411209	 0.4421776	 1.0487996	
100000	65536	REVERSE_FR	_RANDOM	 0.0228365	 8.0058677	 6.9085123	 7.0783368	 7.0134161	 2.0304199	 9.5797905	
100000	65536	REVERSE_FR	PLATEAU	 0.0225210	 0.0898719	 0.0999243	 0.0925516	 0.0988108	 0.2659970	 0.7428652	
100000	65536	REVERSE_FR	SHUFFLE	 0.0228213	! 0.2561571	! 0.1600998	! 0.1579913	! 0.1600223	 0.3977185	 0.8391912	
100000	65536	REVERSE_BA	STAGGER	 0.0228476	 6.6729809	 6.1733316	 6.0371570	 6.1897221	 1.7211001	 3.2340985	
100000	65536	REVERSE_BA	SAWTOTH	 0.0227965	 0.3316303	 0.2968805	 0.3317690	 0.2953743	 0.4877202	 1.0504659	
100000	65536	REVERSE_BA	_RANDOM	 0.0228094	 7.9581468	 6.9227830	 7.2564329	 6.8491112	 2.0584554	 9.6049879	
100000	65536	REVERSE_BA	PLATEAU	 0.0228245	 0.2945940	 0.2077319	 0.2334754	 0.2178121	 0.2673437	 0.5129747	
100000	65536	REVERSE_BA	SHUFFLE	 0.0228509	 0.4240428	 0.2724936	 0.2861420	 0.2703083	 0.4172482	 0.8429179	
100000	65536	SORT______	STAGGER	 0.0228026	 0.0653699	 0.0573463	 0.0533819	 0.0525037	 0.0378796	 0.3304480	
100000	65536	SORT______	SAWTOTH	 0.0228159	 0.0667426	 0.0475639	 0.0593760	 0.0496091	 0.0382371	 0.3296787	
100000	65536	SORT______	_RANDOM	 0.0228114	 0.0653211	 0.0533474	 0.0699289	 0.0567132	 0.0382230	 0.3291919	
100000	65536	SORT______	PLATEAU	 0.0227982	 0.0660295	 0.0493842	 0.0659184	 0.0468232	 0.0382825	 0.3590076	
100000	65536	SORT______	SHUFFLE	 0.0227818	 0.0721124	 0.0495686	 0.0659521	 0.0575717	 0.0384176	 0.3281643	
100000	65536	DITHER____	STAGGER	 0.0228274	 6.7747708	 6.2409850	 6.5956150	 6.1710337	 1.7648748	 3.2413434	
100000	65536	DITHER____	SAWTOTH	 0.0226331	 3.2721444	 3.2875597	 3.1207775	 3.3036360	 1.6426787	 1.8733194	
100000	65536	DITHER____	_RANDOM	 0.0227996	 8.1670324	 6.8047785	 7.1538439	 6.9000730	 2.0613260	 9.5518012	
100000	65536	DITHER____	PLATEAU	 0.0228119	 0.7258451	 0.6283933	 0.6214795	 0.6595877	 1.1723814	 2.1210065	
100000	65536	DITHER____	SHUFFLE	 0.0228443	 0.7930118	 0.6388657	 0.7221974	 0.6464324	 1.4465585	 1.2839581	
